runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0164,15718,17215,15687,15687,5031,7.72982,0.414829,4.62536,0.11971,0,3136.88,13263772,33193860,1618127,38864,0.301294,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0037,15720,17215,15687,15687,6830,7.81652,0.242223,3.64722,0.0833367,0,3691.62,17637629,46235807,1408776,53306,0.307107,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0056,15721,17215,15687,15687,5950,7.79123,0.449348,4.71627,0.118641,0,4562.51,15056248,39969052,1158643,46282,0.296473,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0002,15718,17215,15687,15687,5088,7.75329,0.412698,4.23987,0.113446,0,2498.22,13733433,34145867,1699271,39394,0.30042,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0009,15721,17215,15687,15687,4683,7.75587,0.417596,4.31052,0.118799,0,4545.21,12231912,31597854,1166736,36284,0.312341,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0061,15718,17215,15687,15687,4905,7.75184,0.43165,4.76347,0.113387,0,4339.14,13574658,32425637,2162644,37982,0.296965,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.005,15718,17215,15687,15687,5018,7.72474,0.46121,5.00938,0.114898,0,4152.73,13145596,34569889,1078914,38735,0.309174,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0089,15724,17215,15687,15687,6113,7.49935,0.453848,4.61475,0.118396,0,3386.77,15558717,40973522,867806,45744,0.303097,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0057,15718,17215,15687,15687,6585,7.75076,0.43221,4.5759,0.111843,0,2663.17,16136802,43323351,930351,50960,0.303561,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0068,15720,17215,15687,15687,5240,7.84348,0.278932,3.93915,0.085033,0,2781.28,13126476,35614499,722858,41074,0.323773,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0094,15720,17215,15687,15687,6729,7.842,0.271325,3.85282,0.0839088,0,3511.93,16711520,43522962,1491886,52680,0.298623,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
60.0098,15722,17215,15687,15687,4790,7.84506,0.278239,4.06128,0.0829352,0,3728.87,12955104,32760512,1370811,37538,0.291783,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
