runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0043,14571,15099,14544,14544,5904,6.97408,0.085813,3.13232,0.129234,0,1826.1,12094412,32072420,65260,41164,0.304021,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.006,14571,15099,14544,14544,5924,6.93669,0.0914703,3.18277,0.131457,0,1866.14,12056295,31344162,256757,41127,0.307856,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0014,14571,15099,14544,14544,5834,6.91325,0.0898956,3.20832,0.12726,0,1908.05,11697000,30496151,203962,40349,0.30239,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0102,14573,15099,14544,14544,5528,7.04035,0.0885564,3.19019,0.130857,0,2091.01,11730688,30246163,133439,38926,0.317658,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0015,14571,15099,14544,14544,5965,6.91264,0.0860113,3.19651,0.123816,0,1789.04,11919899,31580001,42587,41271,0.308099,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0033,14571,15099,14544,14544,6357,7.04767,0.082446,3.03392,0.125071,0,1953.35,13294182,34489763,383497,44807,0.31532,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0088,14571,15099,14544,14544,6260,6.93561,0.0832167,3.24319,0.129262,0,1835.99,13101234,33439234,405868,43420,0.316082,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0168,14571,15099,14544,14544,5542,7.02039,0.0893985,3.35685,0.128036,0,1758.2,11587649,30121260,134475,38930,0.318627,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0125,14571,15099,14544,14544,5764,6.87975,0.0854253,3.13227,0.129418,0,1807.88,11777790,30277745,267259,39658,0.306583,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0031,14571,15099,14544,14544,5578,6.99211,0.0904391,3.32939,0.130641,0,1771.15,11232548,29370511,121081,39013,0.307764,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0057,14571,15099,14544,14544,5557,6.93413,0.0904151,3.1915,0.127463,0,1931.05,11460067,29888563,106496,38560,0.30864,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0057,14571,15099,14544,14544,5739,6.82415,0.0868059,3.1512,0.124769,0,1762.55,11574324,30140159,263920,39172,0.301679,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0045,14571,15099,14544,14544,5611,6.96756,0.0903809,3.2273,0.128612,0,1811.34,11536783,30198525,89519,39105,0.312224,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
60.0043,14571,15099,14544,14544,6327,6.94246,0.0856957,3.17404,0.127446,0,1825.49,12712479,33556750,70818,43942,0.312009,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-11.scen
