runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0002,6768,8725,6350,6350,38970,7.98027,0.0799422,2.39688,0.138458,0,30176.8,21474745,41672042,727875,308627,0.0744044,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0001,6712,8725,6350,6350,36980,7.86244,0.0797167,2.36707,0.140919,0,27534.1,22262124,42206745,829734,287890,0.0795093,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6728,8725,6350,6350,35965,7.88438,0.0809737,2.39891,0.13495,0,28329.2,22164426,41657355,815978,280521,0.0736682,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0018,6723,8725,6350,6350,36540,7.58543,0.0791292,2.3568,0.136331,0,26774,21175016,40575311,587754,274457,0.0762016,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0022,6735,8725,6350,6350,34953,7.98249,0.0794175,2.36028,0.134276,0,28888.9,22058951,41813644,756521,276351,0.0718839,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0011,6757,8725,6350,6350,36158,7.8811,0.0788619,2.3874,0.134837,0,29386,22177555,41949145,891175,282010,0.0721316,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0017,6723,8725,6350,6350,36363,7.73464,0.0801267,2.39419,0.132305,0,28327.3,21487337,41394275,739941,278631,0.0701687,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60,6717,8725,6350,6350,38350,7.88039,0.0803236,2.3985,0.136598,0,28585.1,20966161,41345762,696637,299861,0.0864465,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.001,6743,8725,6350,6350,36401,7.84549,0.0817822,2.41332,0.136685,0,28448.7,21191475,41308233,557536,283525,0.0810618,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0005,6706,8725,6350,6350,37243,7.95854,0.0812941,2.45961,0.136643,0,27670.3,21569515,41773776,773693,293617,0.0883178,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0001,6732,8725,6350,6350,34693,7.97374,0.0790898,2.45816,0.136611,0,28737.9,21527349,41018172,727809,273947,0.0961824,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6746,8725,6350,6350,34930,7.98869,0.0813802,2.45285,0.136917,0,31097.2,21760681,41731969,706928,276740,0.0808967,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6758,8725,6350,6350,36896,7.93658,0.0781983,2.33805,0.132109,0,28870.1,22092114,42783017,693809,289665,0.0724831,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0013,6738,8725,6350,6350,38215,7.97166,0.0797882,2.42681,0.138616,0,29141.9,21832993,41867245,833844,302084,0.0805935,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.001,6738,8725,6350,6350,37527,7.4948,0.0792357,2.40737,0.137385,0,28944.8,22230576,41667888,696917,278878,0.071734,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0005,6755,8725,6350,6350,38136,7.99554,0.0781636,2.33973,0.134777,0,34402.6,22083812,43362161,855208,302125,0.0807429,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.001,6771,8725,6350,6350,36467,7.73745,0.0807117,2.44054,0.138883,0,30239.2,21779627,41328207,634318,279711,0.0932909,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0014,6714,8725,6350,6350,38388,7.73262,0.0779591,2.33568,0.137019,0,28530.4,22744912,43129044,742101,294194,0.0716903,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0011,6735,8725,6350,6350,39846,7.97101,0.0780593,2.34162,0.134209,0,28135.9,21927692,43038557,685432,314857,0.0718153,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0023,6741,8725,6350,6350,32641,7.99084,0.0818064,2.46157,0.139288,0,29505,22316796,40968310,922867,258356,0.0771522,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0003,6703,8725,6350,6350,38156,7.61911,0.0808949,2.44018,0.138181,0,25878.4,20740130,40243135,533144,288092,0.0922744,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0005,6742,8725,6350,6350,35672,7.94068,0.0813528,2.44471,0.139677,0,29242.8,21468618,40529642,782509,280897,0.0878092,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0021,6749,8725,6350,6350,36497,7.7386,0.0805876,2.43705,0.138099,0,29587.2,21810033,41834283,819026,279822,0.123427,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.001,6715,8725,6350,6350,38418,7.67114,0.0788856,2.36284,0.133049,0,26851.8,21540294,41817332,778972,292349,0.0722354,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6758,8725,6350,6350,38929,7.72295,0.0787661,2.35222,0.136083,0,31128.5,22199272,42197233,1019122,298320,0.0760079,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.001,6754,8725,6350,6350,35435,7.72747,0.0817217,2.50416,0.135188,0,29994.1,21075484,40521824,625987,271469,0.0776983,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0013,6724,8725,6350,6350,39430,7.5641,0.0818334,2.46149,0.134762,0,28086,21653296,42076246,779705,296017,0.0718807,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6752,8725,6350,6350,37104,7.82772,0.0787848,2.34433,0.13545,0,29409.5,22592484,42999082,789024,287782,0.0765575,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0008,6738,8725,6350,6350,37297,7.87883,0.0786943,2.36002,0.138454,0,28319.8,22261778,42235657,930195,291383,0.0731771,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
60.0004,6742,8725,6350,6350,34462,7.86994,0.0793329,2.39349,0.135684,0,28722.1,21386088,40305429,752046,268502,0.0707562,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-6.scen
