runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0308078,0,8643,2,8621,6363,3,-1,0.0183343,0.024947,22556977,40104649,1482267,266611,0.072804,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0291634,0,8643,2,8621,6363,3,-1,0.0175697,0.0231872,21896294,39350490,1376819,264769,0.0742059,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0290226,0,8643,2,8621,6363,3,-1,0.0173885,0.0232682,23158281,42055136,1126554,274960,0.0748122,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0274762,0,8643,2,8621,6363,3,-1,0.0163314,0.0222896,22614650,40597126,1193924,263791,0.0708937,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.029002,0,8643,2,8621,6363,3,-1,0.0174206,0.0231627,22232137,40543083,1272960,270569,0.0721996,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0284573,0,8643,2,8621,6363,3,-1,0.0168702,0.0231742,23076064,42532133,1382966,299835,0.0726891,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0290064,0,8643,2,8621,6363,3,-1,0.0172381,0.0235365,22851904,40061777,1698431,257758,0.0723852,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0287982,0,8643,2,8621,6363,3,-1,0.0172638,0.0230688,22926266,40501461,1498610,273286,0.0733001,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0296668,0,8643,2,8621,6363,3,-1,0.0177698,0.023794,22706724,40829017,1023670,259418,0.0724159,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.031328,0,8643,2,8621,6363,3,-1,0.0181243,0.0264073,21746929,38080444,1295412,252315,0.072119,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0288125,0,8643,2,8621,6363,3,-1,0.0173615,0.0229018,22723110,40278577,1553203,262119,0.0720546,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.0316719,0,8643,2,8621,6363,3,-1,0.0182728,0.0267982,23012830,40493067,1399775,259405,0.0717744,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
0.028888,0,8643,2,8621,6363,3,-1,0.0173145,0.023147,22612127,40555813,1386491,262541,0.0723427,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-9.scen
