runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0558764,0,6068,3,6000,4490,4,-1,0.0452198,0.0172692,27715203,40395989,1807952,237543,0.0390426,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.124083,0,6517,9,6454,4490,9,-1,0.0766491,0.211731,27610246,41470339,1943783,273375,0.0372725,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.124259,0,6517,9,6454,4490,9,-1,0.0768258,0.212126,27795813,41106946,2240947,257879,0.0371657,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122228,0,6517,9,6454,4490,9,-1,0.0753312,0.209086,27981776,40630002,2578891,268654,0.0368027,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.121603,0,6517,9,6454,4490,9,-1,0.0748958,0.208024,27877295,42090259,1725509,290351,0.037012,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.12467,0,6517,9,6454,4490,9,-1,0.076595,0.214083,26739245,40380178,2043585,274897,0.037012,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.123686,0,6517,9,6454,4490,9,-1,0.0762369,0.211496,28073948,40453394,2454306,253025,0.0367508,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.124831,0,6517,9,6454,4490,9,-1,0.0769127,0.21343,27738726,40080337,2362821,257340,0.0371486,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122792,0,6517,9,6454,4490,9,-1,0.0756189,0.210079,28685280,41927026,1997579,258448,0.0368215,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.13504,0,6517,9,6454,4490,9,-1,0.0866531,0.21613,26992553,39432753,1985536,231106,0.0330423,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.124315,0,6517,9,6454,4490,9,-1,0.0767811,0.212396,27880485,39863918,1951970,233952,0.0372981,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.124764,0,6517,9,6454,4490,9,-1,0.0767053,0.214401,27754051,41207050,1979479,275502,0.0370383,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122031,0,6517,9,6454,4490,9,-1,0.0754726,0.208123,27790129,40573429,1751155,235721,0.0370948,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122861,0,6517,9,6454,4490,9,-1,0.0759974,0.209517,27922217,39530897,2322928,225808,0.0369868,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122811,0,6517,9,6454,4490,9,-1,0.0757072,0.21002,28087977,41575550,1643635,262220,0.0374165,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122469,0,6517,9,6454,4490,9,-1,0.0754311,0.210045,26977013,39375742,2438183,248586,0.0368587,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.121462,0,6517,9,6454,4490,9,-1,0.0751782,0.206068,27354091,40246959,1681805,246253,0.0370266,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122624,0,6517,9,6454,4490,9,-1,0.0757185,0.209394,27770004,40507525,1912402,234368,0.0367784,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122515,0,6517,9,6454,4490,9,-1,0.075553,0.209521,27505574,40953725,2302021,276844,0.0373279,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.0555853,0,6068,3,6000,4490,4,-1,0.0449568,0.0172599,27550003,39876406,2258724,242522,0.0370088,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.125834,0,6517,9,6454,4490,9,-1,0.077436,0.215161,26994684,38871044,2145414,240016,0.0367445,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.123142,0,6517,9,6454,4490,9,-1,0.0759299,0.210946,27955985,41170392,2021534,266291,0.0370236,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122806,0,6517,9,6454,4490,9,-1,0.0757521,0.209906,27195451,40887610,1925369,277213,0.0370498,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.12289,0,6517,9,6454,4490,9,-1,0.0755475,0.210982,27534152,39716491,2129381,231010,0.0370936,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.123239,0,6517,9,6454,4490,9,-1,0.0760166,0.210425,27709044,40414804,2496061,254998,0.0368116,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.12468,0,6517,9,6454,4490,9,-1,0.0769121,0.213357,26705210,40362161,1648148,262612,0.0371785,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.123115,0,6517,9,6454,4490,9,-1,0.0758716,0.210194,28082031,40545824,1734932,250777,0.0369391,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.0563454,0,6068,3,6000,4490,4,-1,0.0454852,0.0175762,28028522,40151006,2020003,244253,0.036903,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.122991,0,6517,9,6454,4490,9,-1,0.0756748,0.210463,27848759,39274097,2569132,230768,0.0368457,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.0562864,0,6068,3,6000,4490,4,-1,0.0454739,0.0175198,27883106,40124746,2191554,239242,0.0367803,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.12464,0,6517,9,6454,4490,9,-1,0.076776,0.213527,27742591,39964348,2013510,233616,0.036602,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.0571694,0,6068,3,6000,4490,4,-1,0.0462299,0.0177215,28065399,40230007,1895862,234904,0.0370395,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.0561298,0,6068,3,6000,4490,4,-1,0.0453897,0.0174134,27774368,40876464,1961319,255564,0.0370536,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
