runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0547217,0,6329,2,6281,4505,5,-1,0.0383308,0.0272116,28019794,40295688,2068042,242999,0.039343,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0580031,0,6329,2,6281,4505,5,-1,0.0408396,0.0282792,28252588,40678655,1807734,227517,0.0370187,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0591971,0,6329,2,6281,4505,5,-1,0.0417418,0.0287288,27755109,40295083,1719396,235828,0.0370315,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0574622,0,6329,2,6281,4505,5,-1,0.0404886,0.0278984,28066391,40296960,1996567,245886,0.0369651,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.125722,0,6148,7,6032,4505,9,-1,0.0769387,0.271033,27792338,41093207,1497451,266365,0.0374219,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.123416,0,6148,7,6032,4505,9,-1,0.07581,0.264408,28744765,40632139,2259598,243525,0.0368503,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0585222,0,6329,2,6281,4505,5,-1,0.041206,0.0285199,28261482,40471030,1769586,225440,0.0369104,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0587208,0,6329,2,6281,4505,5,-1,0.0407506,0.029808,27579836,41603422,1586694,280293,0.0369798,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.125211,0,6148,7,6032,4505,9,-1,0.076926,0.268649,28269321,39645103,1773535,224960,0.0369446,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0595358,0,6329,2,6281,4505,5,-1,0.0418445,0.0291843,27041184,38273522,2092353,218415,0.0368688,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0579032,0,6329,2,6281,4505,5,-1,0.0407883,0.0281549,27848028,40441132,1567646,239272,0.0379415,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0584921,0,6329,2,6281,4505,5,-1,0.041198,0.0284701,29089873,41175439,1994584,241124,0.0373262,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0583049,0,6329,2,6281,4505,5,-1,0.0409996,0.0284619,28179245,41099068,1763211,255259,0.0370343,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.122864,0,6148,7,6032,4505,9,-1,0.0754759,0.263353,28133766,39989622,1687219,226392,0.0369456,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0577014,0,6329,2,6281,4505,5,-1,0.0406578,0.0280351,28905510,41214747,2066771,249175,0.0367765,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0572441,0,6329,2,6281,4505,5,-1,0.0404248,0.0276584,28147348,40942969,1741945,253765,0.0372718,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.059152,0,6329,2,6281,4505,5,-1,0.0416223,0.0288336,27885643,40899533,1624750,254365,0.0373915,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.124305,0,6148,7,6032,4505,9,-1,0.076264,0.266853,28652894,40097518,2061914,234282,0.0371284,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0580366,0,6329,2,6281,4505,5,-1,0.0409235,0.0281498,27920700,40362213,1743546,236579,0.0369728,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.123653,0,6148,7,6032,4505,9,-1,0.0758581,0.265874,27965454,40525278,1868337,254665,0.0372802,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0591737,0,6329,2,6281,4505,5,-1,0.0416212,0.0289648,27593331,39421135,1955976,226850,0.036853,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.122107,0,6148,7,6032,4505,9,-1,0.0749475,0.262297,28364770,40807126,1764618,239021,0.0371641,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.125817,0,6148,7,6032,4505,9,-1,0.0770515,0.270958,27715471,40077777,1569319,234680,0.0378732,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0585296,0,6329,2,6281,4505,5,-1,0.0411684,0.0285795,27964855,40364182,1596927,241883,0.0368641,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0584259,0,6329,2,6281,4505,5,-1,0.0410882,0.0285168,28540417,40279001,2341942,225593,0.0369455,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.123446,0,6148,7,6032,4505,9,-1,0.0757798,0.264823,27855465,40693704,1677881,242563,0.0372525,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
0.0578512,0,6329,2,6281,4505,5,-1,0.0407625,0.0280406,27583783,40390499,1665663,248850,0.0373849,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-18.scen
