runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.219004,0,24656,1,24656,20425,4,-1,0.189048,0.0299563,23256322,32016777,2947844,71834,0.309695,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.216941,0,24656,1,24656,20425,4,-1,0.187276,0.029665,23515756,32300376,2944981,68871,0.34747,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.218801,0,24656,1,24656,20425,4,-1,0.189028,0.0297726,24019213,31583028,3841236,69469,0.330492,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.21761,0,24656,1,24656,20425,4,-1,0.187905,0.0297055,23534214,30738965,4225834,72611,0.327206,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.221038,0,24656,1,24656,20425,4,-1,0.190882,0.0301556,23557316,32269635,3132573,73753,0.325316,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.209183,0,24656,1,24656,20425,4,-1,0.180186,0.0289975,23550544,32204696,3267670,76461,0.32836,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.214015,0,24656,1,24656,20425,4,-1,0.184644,0.0293709,24686960,31820585,4577309,71786,0.326018,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.19978,0,24656,1,24656,20425,4,-1,0.171855,0.0279248,24099200,30670347,4668993,68849,0.327073,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.218344,0,24656,1,24656,20425,4,-1,0.188818,0.0295257,25020546,30932362,5253255,69752,0.324093,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
0.223046,0,24656,1,24656,20425,4,-1,0.193493,0.0295531,24824246,31443328,4674587,70396,0.326636,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
