runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0018,20567,23748,20153,20153,6694,11.7468,0.212314,13.0662,0.0442204,0,30545.9,22180475,32240779,2276706,78020,0.326899,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0044,20535,24628,20153,20153,6238,12.8886,0.296839,14.3781,0.0440555,0,31610.8,23322535,32917934,3064083,79664,0.332627,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0021,20513,24628,20153,20153,6683,12.2468,0.332875,13.4827,0.0449254,0,29878.7,21733660,31939637,2051636,81172,0.34444,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0019,20504,23748,20153,20153,7134,11.7097,0.216483,13.3568,0.0452145,0,26130.5,22238820,32336577,2257838,82633,0.328745,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0175,20534,24628,20153,20153,5811,12.2194,0.344899,13.6301,0.0637148,0,33707.1,21682298,30675032,2510166,70448,0.334446,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0031,20552,24628,20153,20153,5876,13.2873,0.33573,13.4563,0.046517,0,32812.4,21916788,31733676,2643995,77095,0.334284,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0006,20578,23748,20153,20153,6650,12.7073,0.225271,13.8517,0.0456973,0,30087.7,22431698,31585194,3290983,83587,0.336299,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0116,20551,23748,20153,20153,6290,11.8415,0.232331,14.2993,0.0459024,0,31082.3,20962485,30133727,2376124,73835,0.338627,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0003,20527,23748,20153,20153,6221,12.1659,0.2026,13.7432,0.0450337,0,28855.8,22899183,31317744,3434154,75022,0.330589,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
60.0077,20518,23748,20153,20153,6597,11.5714,0.228564,14.2482,0.0457363,0,32775,22825821,32112154,2863246,75709,0.333343,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-7.scen
