runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0135,24073,28800,23210,23210,5347,11.2333,0.533973,14.8169,0.0464514,0,79775.8,22118098,29269580,3140151,59744,0.406748,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.018,24095,29440,23210,23210,5567,12.2113,0.458487,14.5515,0.0446851,0,72893.1,21495966,29596637,2652061,67473,0.398483,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0136,24057,29440,23210,23210,5876,11.3035,0.589432,14.1747,0.0450217,0,69738,21328738,30235395,2070964,65967,0.40178,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0032,24143,28800,23210,23210,5410,11.9643,0.458447,15.6023,0.0458148,0,72222.1,22554214,29648046,3574540,64303,0.394653,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0015,24091,29440,23210,23210,5939,10.2796,0.460394,14.5383,0.0452029,0,73577.1,21998480,29886703,2623273,60671,0.396179,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0128,24041,29440,23210,23210,6128,10.4949,0.444224,14.736,0.0448965,0,67177.8,20636300,28777002,2293335,63979,0.383725,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0011,24099,29440,23210,23210,5681,12.2085,0.487023,14.4063,0.0448844,0,70202.3,21246092,30207642,2100099,68858,0.387658,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0044,24127,29440,23210,23210,5761,10.9797,0.449922,14.3746,0.0445289,0,74449.7,22022210,29860002,2944652,62857,0.398658,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0075,24086,29440,23210,23210,5854,11.3552,0.470785,14.8786,0.0457865,0,73204,21354815,30200598,2224633,66028,0.39876,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0135,24114,29440,23210,23210,5528,11.6289,0.467674,15.0325,0.0449067,0,72791.1,21365990,30342212,2004195,63890,0.394004,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0048,24105,29440,23210,23210,4887,11.5616,0.472858,14.9431,0.0459963,0,75865.9,19712143,26830697,2392633,56168,0.404445,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0217,24141,28800,23210,23210,5388,11.7849,0.456534,14.8397,0.045001,0,73939.1,22536463,29682095,3369543,63141,0.39827,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0052,24142,28800,23210,23210,5498,12.2654,0.445206,14.8619,0.043497,0,71938.8,21980479,30526070,2253578,66955,0.400546,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0029,24147,28800,23210,23210,4653,12.3783,0.467164,17.231,0.0462179,0,76304.3,20150199,26184618,3414523,57200,0.410751,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60,24073,29440,23210,23210,5722,11.1411,0.470321,15.1849,0.0446212,0,72268,20732561,29195726,2158695,63354,0.396391,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
60.0041,24118,29440,23210,23210,5395,11.1542,0.446128,14.0537,0.045565,0,74389.1,22382579,29392171,3378866,59891,0.40079,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-17.scen
