runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0058,23934,28831,23310,23310,5937,10.3639,0.683162,17.86,0.0445205,0,66037.5,24019312,28838458,5011841,61310,0.390136,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0354,23947,28831,23310,23310,5710,11.0086,0.66933,17.9538,0.046785,0,60638.6,23292014,28957398,4389870,62555,0.393398,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0048,24078,28946,23310,23310,5064,12.6143,1.43128,18.4709,0.0462629,0,65038.9,23833467,28410972,5457154,63499,0.397014,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0142,24021,28946,23310,23310,5592,11.6079,1.37667,18.214,0.0459364,0,63557.6,23340587,29406378,4290604,64716,0.418157,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0093,24078,28946,23310,23310,5991,11.7444,1.41052,18.0715,0.0459337,0,60935.7,23724113,30525493,3926563,69961,0.439112,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.004,24083,28946,23310,23310,5444,11.5142,1.33222,17.9775,0.0446805,0,66593,23634036,29623867,4375567,62451,0.456289,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.002,24072,28946,23310,23310,5342,11.8128,1.41024,18.388,0.045115,0,63000.7,23062816,28302075,4930763,62717,0.391729,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0113,24105,28946,23310,23310,5587,12.1085,1.28703,18.0224,0.0454018,0,66165.2,23695554,30045499,4401766,67305,0.401693,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0033,24124,28946,23310,23310,4887,11.5585,1.45922,19.713,0.0459632,0,72757.4,22216077,27145213,4464631,56296,0.409922,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0007,24110,28946,23310,23310,5432,11.6441,1.45351,19.2971,0.0455195,0,66587.4,21414862,27905726,3492810,62996,0.409952,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.003,24047,28946,23310,23310,5204,11.6339,1.50648,19.4934,0.0451437,0,59896.6,23014895,26692778,5872809,60302,0.413585,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0099,23985,28831,23310,23310,5181,11.9485,0.678145,18.1946,0.0458363,0,54492.1,23374534,29407675,3920764,61620,0.393268,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0257,23990,28831,23310,23310,5269,11.8368,0.675227,18.4114,0.0462774,0,58647.8,24508621,28148831,6206042,62071,0.405805,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0148,24018,28831,23310,23310,5916,10.7927,0.640861,18.1967,0.0466078,0,60266.1,22999727,29727877,3527408,63600,0.401854,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
60.0036,23972,28946,23310,23310,5306,11.5059,1.38614,18.2579,0.0457993,0,59007.5,24125257,27684120,6326518,60839,0.412039,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-18.scen
