runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.488464,0,9274,45,8606,5578,32,-1,0.178291,6.27244,27663323,35682975,2659209,198206,0.0470916,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.487136,0,9274,45,8606,5578,32,-1,0.177575,6.26623,27577184,36104384,2580865,203963,0.047752,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.459571,0,9274,45,8606,5578,32,-1,0.164335,5.9872,28348144,36725518,2499030,199153,0.0472537,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.506159,0,9274,45,8606,5578,32,-1,0.183403,6.55092,27157523,35236966,2359897,190883,0.0420832,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.485719,0,9274,45,8606,5578,32,-1,0.177027,6.24279,25722226,33514926,2237835,180630,0.047744,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.496495,0,9274,45,8606,5578,32,-1,0.180617,6.37116,28190609,36305762,2428742,201581,0.0502792,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.515534,0,9274,45,8606,5578,32,-1,0.182549,6.61084,25760047,32921699,2252844,177128,0.0474333,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.477169,0,9274,45,8606,5578,32,-1,0.169824,6.23092,29215809,36788590,2867049,195973,0.0478645,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.543649,0,9274,45,8606,5578,32,-1,0.195176,7.00442,26149469,33861758,2178721,185751,0.0442853,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.511799,0,9274,45,8606,5578,32,-1,0.183757,6.57569,27036566,35306027,2171244,203514,0.0510995,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.55157,0,9274,45,8606,5578,32,-1,0.195961,7.132,26373283,33962770,2318988,180844,0.0471733,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.507401,0,9274,45,8606,5578,32,-1,0.183226,6.54636,26542269,33833706,2660490,180858,0.0500188,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.540836,0,9274,45,8606,5578,32,-1,0.193211,7.00031,26059585,34118261,2195866,186046,0.0479852,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.540182,0,9274,45,8606,5578,32,-1,0.195116,6.96969,24309281,31484191,2218547,178783,0.0484393,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.490753,0,9274,45,8606,5578,32,-1,0.179679,6.29981,25875077,33607036,2315843,177521,0.0516139,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.527437,0,9274,45,8606,5578,32,-1,0.190186,6.80287,26253864,33263913,2497094,182229,0.0467316,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.52585,0,9274,45,8606,5578,32,-1,0.187269,6.80681,25744943,33773999,2150313,198615,0.0518333,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.54408,0,9274,45,8606,5578,32,-1,0.19525,7.0183,25247675,32139171,2478766,169931,0.0479671,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.544787,0,9274,45,8606,5578,32,-1,0.194368,7.05231,24825918,32541345,2003016,189403,0.051603,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.529335,0,9274,45,8606,5578,32,-1,0.192535,6.79253,24868666,31526571,2454933,166919,0.0505303,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.518352,0,9274,45,8606,5578,32,-1,0.190308,6.58639,25287565,32952761,1987152,186037,0.0509768,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.517068,0,9274,45,8606,5578,32,-1,0.187115,6.6934,26636216,33919209,2489711,182403,0.0490812,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.503482,0,9274,45,8606,5578,32,-1,0.183065,6.48491,25590144,32806949,2335711,175537,0.0507618,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.543778,0,9274,45,8606,5578,32,-1,0.194176,7.03476,25572492,32977104,2408601,185010,0.0481353,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.54036,0,9274,45,8606,5578,32,-1,0.192574,7.03764,24948659,32429138,2012734,171755,0.0500217,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.535605,0,9274,45,8606,5578,32,-1,0.192479,6.92466,26999441,34559888,2501365,179495,0.0499967,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.514346,0,9274,45,8606,5578,32,-1,0.190538,6.54705,24920559,32719397,2097233,178560,0.0477487,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.533429,0,9274,45,8606,5578,32,-1,0.192371,6.8632,24851795,32403350,2182819,173979,0.0479119,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.525606,0,9274,45,8606,5578,32,-1,0.189149,6.77705,25236748,33536935,1903096,188392,0.0515016,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.548432,0,9274,45,8606,5578,32,-1,0.196129,7.07558,26052121,33317389,2309033,181035,0.050344,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.543794,0,9274,45,8606,5578,32,-1,0.194407,7.03867,25989898,33495826,2249112,182474,0.0474586,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.542257,0,9274,45,8606,5578,32,-1,0.194841,7.04381,24790925,32216937,2090752,177783,0.0479669,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.527787,0,9274,45,8606,5578,32,-1,0.188093,6.83794,25943960,33655039,2086041,180599,0.0511839,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
0.548805,0,9274,45,8606,5578,32,-1,0.196474,7.06307,24681520,32038579,2012739,170029,0.0503818,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-20.scen
