runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60,127,144,119,119,354177,12.4535,0.000381152,0.0139072,0.133975,0,480.848,37235037,75411836,118093,4047632,0.000373417,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0001,126,144,119,119,348935,12.7427,0.000386502,0.0137285,0.135189,0,476.002,38730811,76944342,149321,4046921,0.00033177,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0001,127,144,119,119,367766,12.391,0.00039096,0.013847,0.1375,0,486.71,38095684,76881646,126059,4168507,0.000335006,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0002,126,144,119,119,352930,12.8028,0.000393124,0.0182205,0.136025,0,449.582,37828690,76290293,130676,4127523,0.000358309,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60,126,144,119,119,361919,12.1926,0.000353771,0.0140886,0.135161,0,422.103,38041682,75857338,144270,4016271,0.000370172,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60,126,144,119,119,365703,12.1871,0.000416408,0.0141256,0.136547,0,425.309,38050853,76388053,143112,4052204,0.000359442,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60,126,144,119,119,348864,12.8813,0.000381793,0.0182811,0.131929,0,459.019,38287381,77392621,128087,4099961,0.000372486,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0001,126,144,119,119,374536,11.8925,0.00040683,0.0141104,0.133658,0,423.566,37975435,76058417,140662,4057772,0.000356857,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0002,127,144,119,119,371927,12.2373,0.000375282,0.0137934,0.133536,0,480.113,38487516,78000458,119429,4182516,0.000352809,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
60.0002,127,144,119,119,352350,12.42,0.000392483,0.0138364,0.130824,0,482.693,37176491,74626954,108120,4009854,0.000344894,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
