runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.00045932,0,156,2,132,105,3,-1,0.000139841,0.000543499,37012874,73841456,46551,4630556,0.000331581,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000448079,0,156,2,132,105,3,-1,0.000131616,0.000539881,38174350,75758870,50203,4759432,0.000342943,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000471884,0,156,2,132,105,3,-1,0.000139391,0.000566491,38335942,76686780,47085,4811839,0.000350887,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.00050747,0,156,2,132,105,3,-1,0.000139742,0.000638795,38825093,77350961,46635,4855773,0.000350096,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000449942,0,156,2,132,105,3,-1,0.000133039,0.00053976,38834828,77472395,52897,4883325,0.000340959,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000446636,0,156,2,132,105,3,-1,0.000129873,0.000536454,38974629,77300554,51613,4850337,0.000329618,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000436678,0,156,2,132,105,3,-1,0.000127118,0.000527789,39035398,77559247,50885,4872414,0.000337452,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000454191,0,156,2,132,105,3,-1,0.000132368,0.000547265,39229413,77922889,51202,4909037,0.000345787,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000414907,0,156,2,132,105,3,-1,0.000120936,0.000500438,38936256,77628418,47385,4862893,0.000312826,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
0.000452707,0,156,2,132,105,3,-1,0.00013389,0.000543448,38638821,77083263,46206,4841123,0.000340978,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-25.scen
