runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.00124992,0,138,1,140,113,6,-1,0.000121338,0.00112858,36632898,74518744,191235,4400767,0.000347571,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00129328,0,138,1,140,113,6,-1,0.000120295,0.00117299,37586337,77253736,219019,4542526,0.000346739,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00129183,0,138,1,140,113,6,-1,0.000123491,0.00116834,36359977,73926920,185306,4385452,0.00035248,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00125451,0,138,1,140,113,6,-1,0.00011781,0.0011367,38277350,78486419,195956,4669403,0.000336269,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00121839,0,138,1,140,113,6,-1,0.000112941,0.00110545,37591762,77187524,184783,4566070,0.000354514,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.001296,0,138,1,140,113,6,-1,0.000119473,0.00117652,37310164,75757219,167761,4506229,0.000335288,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00130145,0,138,1,140,113,6,-1,0.000118301,0.00118315,37236992,76599192,156679,4517193,0.000347751,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.0011553,0,138,1,140,113,6,-1,0.00010696,0.00104834,37934304,78203728,189894,4595254,0.000321713,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00132174,0,138,1,140,113,6,-1,0.000129312,0.00119243,37558807,77038138,179139,4581755,0.000339556,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
0.00128422,0,138,1,140,113,6,-1,0.000119624,0.00116459,37267540,77023609,165072,4526796,0.000360525,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-5.scen
