runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.691912,0,93231,1,93250,76457,2,-1,0.658754,0.0331588,659018,962254,223327,509,1.67571,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.656077,0,93231,1,93250,76457,2,-1,0.625767,0.0303099,659018,962254,223327,509,1.68121,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.742182,0,93231,1,93250,76457,2,-1,0.710769,0.0314133,659018,962254,223327,509,1.65314,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.804533,0,93231,1,93250,76457,2,-1,0.771401,0.0331317,659018,962254,223327,509,1.68391,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.650739,0,93231,1,93250,76457,2,-1,0.621177,0.0295622,659018,962254,223327,509,1.65362,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.685825,0,93231,1,93250,76457,2,-1,0.655382,0.0304429,659018,962254,223327,509,1.69983,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.800411,0,93231,1,93250,76457,2,-1,0.76822,0.0321917,659018,962254,223327,509,1.64743,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.830288,0,93231,1,93250,76457,2,-1,0.796638,0.0336497,659018,962254,223327,509,1.63827,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.756129,0,93231,1,93250,76457,2,-1,0.724578,0.0315503,659018,962254,223327,509,1.6629,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.809435,0,93231,1,93250,76457,2,-1,0.777955,0.0314799,659018,962254,223327,509,1.64571,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.755981,0,93231,1,93250,76457,2,-1,0.723932,0.0320493,659018,962254,223327,509,1.6316,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
0.825166,0,93231,1,93250,76457,2,-1,0.791655,0.0335103,659018,962254,223327,509,1.51642,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
