runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
79.0825,98204,98204,77961,77961,1,0,2.47968,78.9441,0.138409,0,1.16438e+06,776794,792768,427164,500,1.70612,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
74.0134,98204,98204,77961,77961,1,0,2.55851,73.881,0.132356,0,1.16279e+06,776794,792768,427164,500,1.68215,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
72.2726,98204,98204,77961,77961,1,0,2.25319,72.1358,0.136779,0,1.16897e+06,776794,792768,427164,500,1.68891,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
72.8033,98204,98204,77961,77961,1,0,2.29967,72.6699,0.133381,0,1.16803e+06,776794,792768,427164,500,1.62757,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
69.3976,98204,98204,77961,77961,1,0,2.60615,69.2667,0.130949,0,1.16182e+06,776794,792768,427164,500,1.72019,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
73.4606,98204,98204,77961,77961,1,0,2.62917,73.3329,0.127703,0,1.16136e+06,776794,792768,427164,500,1.67709,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
76.2876,98204,98204,77961,77961,1,0,2.4076,76.1576,0.12999,0,1.16584e+06,776794,792768,427164,500,1.63008,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
75.6475,98204,98204,77961,77961,1,0,2.29144,75.5178,0.129696,0,1.16819e+06,776794,792768,427164,500,1.63344,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
73.6187,98204,98204,77961,77961,1,0,2.32139,73.4845,0.134154,0,1.16759e+06,776794,792768,427164,500,1.67975,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
84.6122,98204,98204,77961,77961,1,0,2.93233,84.4813,0.130913,0,1.15522e+06,776794,792768,427164,500,1.57103,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
88.7023,98204,98204,77961,77961,1,0,2.943,88.5712,0.131095,0,1.155e+06,776794,792768,427164,500,1.62639,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
86.3236,98204,98204,77961,77961,1,0,2.72398,86.202,0.121525,0,1.15944e+06,776794,792768,427164,500,1.60186,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
81.6994,98204,98204,77961,77961,1,0,2.58286,81.5699,0.129473,0,1.1623e+06,776794,792768,427164,500,1.59523,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
84.0876,98204,98204,77961,77961,1,0,2.85081,83.9604,0.127167,0,1.15687e+06,776794,792768,427164,500,1.7254,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
82.0493,98204,98204,77961,77961,1,0,2.53039,81.918,0.131309,0,1.16336e+06,776794,792768,427164,500,1.72316,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
77.9866,98204,98204,77961,77961,1,0,2.4972,77.8524,0.134203,0,1.16403e+06,776794,792768,427164,500,1.68202,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
82.5175,98204,98204,77961,77961,1,0,2.85542,82.3874,0.130059,0,1.15678e+06,776794,792768,427164,500,1.63523,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
85.6827,98204,98204,77961,77961,1,0,2.93253,85.5533,0.129324,0,1.15522e+06,776794,792768,427164,500,1.67023,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
86.5047,98204,98204,77961,77961,1,0,3.02094,86.3724,0.132304,0,1.15343e+06,776794,792768,427164,500,1.64411,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
88.6352,98204,98204,77961,77961,1,0,2.94722,88.5058,0.129478,0,1.15492e+06,776794,792768,427164,500,1.64076,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
88.2509,98204,98204,77961,77961,1,0,3.00114,88.12,0.130866,0,1.15383e+06,776794,792768,427164,500,1.6355,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
87.9906,98204,98204,77961,77961,1,0,2.98687,87.8566,0.134015,0,1.15412e+06,776794,792768,427164,500,1.6681,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
83.3021,98204,98204,77961,77961,1,0,2.79844,83.1703,0.131771,0,1.15793e+06,776794,792768,427164,500,1.67815,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
80.6093,98204,98204,77961,77961,1,0,2.70675,80.4787,0.130599,0,1.15979e+06,776794,792768,427164,500,1.65622,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
77.9169,98204,98204,77961,77961,1,0,2.58844,77.7882,0.128632,0,1.16218e+06,776794,792768,427164,500,1.6647,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
78.1456,98204,98204,77961,77961,1,0,2.74405,78.0144,0.131183,0,1.15903e+06,776794,792768,427164,500,1.65446,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
79.5582,98204,98204,77961,77961,1,0,2.68343,79.4259,0.132228,0,1.16026e+06,776794,792768,427164,500,1.67145,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-2.scen
