runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
1.10713,0,93716,2,93716,75795,3,-1,1.09162,0.0233217,867317,808108,484551,500,1.71154,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
1.01427,0,93716,2,93716,75795,3,-1,0.998338,0.0237404,867317,808108,484551,500,1.64759,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
1.05501,0,93716,2,93716,75795,3,-1,1.03878,0.0241865,867317,808108,484551,500,1.61732,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
1.00829,0,93716,2,93716,75795,3,-1,0.992173,0.0238456,867317,808108,484551,500,1.62808,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
0.987111,0,93716,2,93716,75795,3,-1,0.969892,0.0257012,867317,808108,484551,500,1.60753,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
0.953793,0,93716,2,93716,75795,3,-1,0.937602,0.0242452,867317,808108,484551,500,1.71284,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
0.998277,0,93716,2,93716,75795,3,-1,0.98259,0.0234932,867317,808108,484551,500,1.70832,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
1.08451,0,93716,2,93716,75795,3,-1,1.06776,0.0251058,867317,808108,484551,500,1.66276,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
0.951633,0,93716,2,93716,75795,3,-1,0.935387,0.0243706,867317,808108,484551,500,1.67871,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
0.959076,0,93716,2,93716,75795,3,-1,0.943226,0.0237619,867317,808108,484551,500,1.68625,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-13.scen
