runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
4.54565,0,96321,2,96147,76865,2,-1,4.45302,0.185248,730628,1696218,188475,509,1.68484,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.22531,0,96321,2,96147,76865,2,-1,4.13821,0.174207,730628,1696218,188475,509,1.58801,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.5967,0,96321,2,96147,76865,2,-1,4.50903,0.175341,730628,1696218,188475,509,1.66851,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.32424,0,96321,2,96147,76865,2,-1,4.23315,0.182169,730628,1696218,188475,509,1.68093,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.14939,0,96321,2,96147,76865,2,-1,4.0591,0.180581,730628,1696218,188475,509,1.66167,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.22315,0,96321,2,96147,76865,2,-1,4.13603,0.174234,730628,1696218,188475,509,1.65963,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.15701,0,96321,2,96147,76865,2,-1,4.06185,0.19031,730628,1696218,188475,509,1.66751,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.32975,0,96321,2,96147,76865,2,-1,4.24067,0.17816,730628,1696218,188475,509,1.66106,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.84438,0,96321,2,96147,76865,2,-1,4.74384,0.201082,730628,1696218,188475,509,1.64249,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.71619,0,96321,2,96147,76865,2,-1,4.62533,0.181727,730628,1696218,188475,509,1.65952,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.26854,0,96321,2,96147,76865,2,-1,4.18295,0.171185,730628,1696218,188475,509,1.64171,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
4.28151,0,96321,2,96147,76865,2,-1,4.18822,0.186593,730628,1696218,188475,509,1.71591,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
