runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.577953,0,97439,1,97154,75084,2,-1,0.521479,0.0564749,543297,807055,163564,500,1.68573,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.622922,0,97439,1,97154,75084,2,-1,0.564609,0.0583135,543297,807055,163564,500,1.7079,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.724379,0,97439,1,97154,75084,2,-1,0.669416,0.0549622,543297,807055,163564,500,1.6738,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.769973,0,97439,1,97154,75084,2,-1,0.708614,0.0613593,543297,807055,163564,500,1.62203,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.741117,0,97439,1,97154,75084,2,-1,0.670646,0.0704708,543297,807055,163564,500,1.6511,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.599608,0,97439,1,97154,75084,2,-1,0.542547,0.0570617,543297,807055,163564,500,1.64111,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.715772,0,97439,1,97154,75084,2,-1,0.658641,0.0571312,543297,807055,163564,500,1.65833,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.772424,0,97439,1,97154,75084,2,-1,0.701801,0.0706236,543297,807055,163564,500,1.65749,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.755279,0,97439,1,97154,75084,2,-1,0.695261,0.0600181,543297,807055,163564,500,1.70666,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.668808,0,97439,1,97154,75084,2,-1,0.609783,0.0590251,543297,807055,163564,500,1.60691,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.813752,0,97439,1,97154,75084,2,-1,0.752681,0.0610711,543297,807055,163564,500,1.65803,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
