runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0048,13040,15028,12904,12904,8885,12.0777,0.0958735,3.66918,0.0462891,0,9785.05,25093380,35530885,2167780,106746,0.197007,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0056,13012,15028,12904,12904,8541,12.0465,0.0910515,3.54131,0.0438102,0,8306.49,25130810,34858655,2659288,102297,0.199038,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0012,13014,15028,12904,12904,8709,11.7158,0.089825,3.54244,0.0449653,0,9011.41,25372354,35817994,2160717,101458,0.202391,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0035,13012,15028,12904,12904,8685,12.6123,0.0920693,3.50282,0.0439825,0,8015.91,25168305,35873306,2078783,108931,0.203967,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0064,13010,14533,12904,12904,8832,12.5237,0.135534,3.60479,0.0449531,0,8158.23,24821521,35504414,1961945,109980,0.215795,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0012,13019,15028,12904,12904,9399,11.4856,0.0903657,3.72446,0.0462896,0,8920.38,25073126,35373008,2229714,107369,0.200754,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0037,13015,15028,12904,12904,8694,12.1153,0.0898523,3.65703,0.0439561,0,8245.58,26171885,34972403,3606610,104776,0.229488,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0903,13010,15028,12904,12904,8172,12.1415,0.0913395,3.65355,0.0442145,0,7650.63,26529216,35103016,3752559,98724,0.201809,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0016,13013,14533,12904,12904,8653,12.0344,0.103698,3.54727,0.0440417,0,7440.24,26510584,35252657,3785106,103510,0.207411,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0023,13038,15028,12904,12904,8659,12.1802,0.0908782,3.59583,0.0456265,0,9142.35,25373171,35278901,2677561,104895,0.196925,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0046,13013,14533,12904,12904,8902,11.9731,0.11264,3.49512,0.0468315,0,8307.91,25793411,34512350,3639945,105965,0.207044,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0014,13010,15028,12904,12904,8594,12.0683,0.0912414,3.96376,0.0448089,0,7817.81,24935188,34814867,2478869,103026,0.192342,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0088,13013,14533,12904,12904,9118,11.2415,0.107275,3.5216,0.0468885,0,9070.57,26570577,34357930,4345335,101950,0.200774,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0048,13010,14533,12904,12904,8501,12.3161,0.107936,3.99153,0.0453045,0,7080.58,25765903,35115600,2975668,104221,0.201303,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0037,13013,15028,12904,12904,8503,11.8873,0.090157,3.55047,0.0457908,0,8324.94,26147341,35255998,3257300,100493,0.250648,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0046,13011,14533,12904,12904,7880,12.4612,0.110295,3.83956,0.0452536,0,8714.51,25912197,35005199,3234917,97645,0.197757,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0012,13016,14533,12904,12904,8831,12.2405,0.104075,3.58568,0.044025,0,7793.1,25646503,35627604,2718185,107451,0.193916,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0073,13010,15028,12904,12904,8675,11.7588,0.0990962,3.84955,0.0461173,0,8764.96,26037280,35042491,3255978,101380,0.196969,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0067,13010,15028,12904,12904,9000,12.2308,0.0927335,3.8338,0.0470513,0,7731.78,25141518,35992947,2026829,109475,0.206502,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60,13013,15028,12904,12904,8792,11.4924,0.0921853,3.66861,0.0461716,0,8928.3,25551831,35811029,2289968,100539,0.186104,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0037,13013,15028,12904,12904,9069,11.946,0.0901388,3.67402,0.0446832,0,8123.3,24979472,35849846,1976090,107726,0.21698,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0086,13017,15028,12904,12904,8811,11.8401,0.0927972,3.66538,0.0452216,0,8640.06,25725286,34552384,3357904,103770,0.188886,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0019,13011,15028,12904,12904,8319,12.3432,0.0937779,3.87693,0.0466608,0,8127.13,26400371,34463437,4042409,102090,0.199031,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
60.0124,13013,14533,12904,12904,8511,12.0365,0.106128,3.58795,0.046123,0,8046.52,25554572,34903104,2956507,101904,0.222988,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-24.scen
