runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0937342,0,15164,1,15214,12644,2,-1,0.0841851,0.00954901,24711742,34848310,1486456,91454,0.195644,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0935276,0,15164,1,15214,12644,2,-1,0.0840409,0.00948668,25330676,35486596,1816486,91789,0.195441,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.08665,0,15164,1,15214,12644,2,-1,0.0773198,0.00933025,25279441,35914171,1362486,92395,0.199687,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0919081,0,15164,1,15214,12644,2,-1,0.0822841,0.00962405,25742746,34947498,2444775,95251,0.199252,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0852714,0,15164,1,15214,12644,2,-1,0.0755632,0.00970818,25450924,35392332,2052343,94288,0.2075,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0895758,0,15164,1,15214,12644,2,-1,0.0801334,0.00944237,25532190,34564801,2782364,95868,0.202836,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0913708,0,15164,1,15214,12644,2,-1,0.0815901,0.0097807,25419912,35447489,1797074,94625,0.201867,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0910701,0,15164,1,15214,12644,2,-1,0.0815424,0.00952778,25663067,35631442,1837666,91101,0.202779,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0915981,0,15164,1,15214,12644,2,-1,0.082139,0.00945905,25422619,35696574,1868357,94803,0.200935,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0815384,0,15164,1,15214,12644,2,-1,0.0721646,0.00937382,25460890,36013110,1785404,98759,0.201925,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0885863,0,15164,1,15214,12644,2,-1,0.0787769,0.00980938,25545818,35614775,2059723,93642,0.173328,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0893673,0,15164,1,15214,12644,2,-1,0.0791034,0.0102639,25066468,35886056,1360213,96401,0.205289,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0850573,0,15164,1,15214,12644,2,-1,0.0754418,0.00961553,24418953,34073901,1793027,89809,0.199496,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0972835,0,15164,1,15214,12644,2,-1,0.0874237,0.00985987,25526275,35149037,1920164,88321,0.200024,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0913707,0,15164,1,15214,12644,2,-1,0.0816306,0.00974008,25088232,35537303,1630853,94820,0.199503,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
0.0923214,0,15164,1,15214,12644,2,-1,0.0826603,0.00966106,23711520,33363474,1630067,89400,0.199624,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-23.scen
