runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0224116,0,4523,2,4451,3304,3,-1,0.0159873,0.00918926,28463121,45126144,1310139,315840,0.0287836,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216657,0,4523,2,4451,3304,3,-1,0.0152071,0.00923928,28004153,44542002,1647858,313317,0.0287743,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0219224,0,4523,2,4451,3304,3,-1,0.0153851,0.00938033,28420841,43107687,1701974,279532,0.0287927,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217787,0,4523,2,4451,3304,3,-1,0.0153354,0.00920003,28213860,44250196,2060294,313652,0.0285691,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216454,0,4523,2,4451,3304,3,-1,0.015214,0.00920345,27683818,44628790,1090817,311116,0.0286702,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.021702,0,4523,2,4451,3304,3,-1,0.0152769,0.0091824,28421588,46273130,984321,332850,0.0289103,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.02185,0,4523,2,4451,3304,3,-1,0.0153141,0.00936429,28943022,44560505,1800802,295608,0.0288515,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217969,0,4523,2,4451,3304,3,-1,0.0153335,0.00925245,28558972,44952454,1533233,317792,0.0289434,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0214772,0,4523,2,4451,3304,3,-1,0.0150728,0.00919038,28268075,44402530,1416212,304325,0.0287237,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218915,0,4523,2,4451,3304,3,-1,0.0154572,0.00919036,27999856,44363833,1639188,317638,0.0287375,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216126,0,4523,2,4451,3304,3,-1,0.0152159,0.00912315,28542282,45743490,1003587,309606,0.0286523,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216396,0,4523,2,4451,3304,3,-1,0.0152382,0.0091603,28633597,47200370,1831505,355587,0.028619,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218274,0,4523,2,4451,3304,3,-1,0.0153768,0.00924993,28674594,47609841,1376190,354613,0.0285329,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0220023,0,4523,2,4451,3304,3,-1,0.0154678,0.009345,27286323,44019205,1464479,322427,0.0290244,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0220168,0,4523,2,4451,3304,3,-1,0.0155084,0.00930892,28636432,45810117,1621578,333385,0.0288197,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0223283,0,4523,2,4451,3304,3,-1,0.0156819,0.00950244,27995594,43731958,1348602,294311,0.0291262,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0221167,0,4523,2,4451,3304,3,-1,0.0155257,0.00944981,28544328,45505472,1346010,307524,0.0286514,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217736,0,4523,2,4451,3304,3,-1,0.0153449,0.00919774,29088506,45043758,2151354,299576,0.0288497,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216734,0,4523,2,4451,3304,3,-1,0.0152295,0.00922417,28615353,46001890,1348164,324056,0.0285424,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217211,0,4523,2,4451,3304,3,-1,0.0152977,0.00918098,29006388,45450708,1303104,299095,0.0288678,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217846,0,4523,2,4451,3304,3,-1,0.0153298,0.00922718,29016134,44118301,2078908,301563,0.0568168,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217743,0,4523,2,4451,3304,3,-1,0.0153599,0.00917551,28599465,46616796,1425756,337209,0.0286308,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216291,0,4523,2,4451,3304,3,-1,0.0152155,0.00913786,28717224,46369612,1328194,343611,0.028702,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0213811,0,4523,2,4451,3304,3,-1,0.0150692,0.00904395,28584406,46465181,1310059,333494,0.0285707,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0198269,0,4523,2,4451,3304,3,-1,0.0138235,0.00855879,28401266,44604066,1005847,287079,0.0282463,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216597,0,4523,2,4451,3304,3,-1,0.0152271,0.00917505,28971955,46816585,1260326,345108,0.0287829,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215352,0,4523,2,4451,3304,3,-1,0.0151404,0.00914139,28833230,46378223,1306278,327814,0.0290054,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215701,0,4523,2,4451,3304,3,-1,0.0151106,0.00926759,28639889,44992132,2132625,326452,0.0287718,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217472,0,4523,2,4451,3304,3,-1,0.0152567,0.00932197,29931304,44115888,2518876,285296,0.0286102,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216991,0,4523,2,4451,3304,3,-1,0.0152199,0.00927622,29667722,48001301,1270029,350465,0.0283763,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0213531,0,4523,2,4451,3304,3,-1,0.0150024,0.00911693,28448290,45856436,1125466,314046,0.0276567,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217539,0,4523,2,4451,3304,3,-1,0.0152903,0.0092508,27632683,45896556,1264100,354936,0.0286621,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218339,0,4523,2,4451,3304,3,-1,0.0153816,0.00923213,28106267,46283966,1429582,334762,0.0287113,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215311,0,4523,2,4451,3304,3,-1,0.0151724,0.00910294,28441015,46482955,1303528,350663,0.0287262,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0231167,0,4523,2,4451,3304,3,-1,0.0162276,0.00984698,28757241,46000833,1274621,326091,0.0286844,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215962,0,4523,2,4451,3304,3,-1,0.0151787,0.0091849,28091495,47016268,1192035,349726,0.0286285,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.021615,0,4523,2,4451,3304,3,-1,0.0152047,0.00914331,28500341,46714143,1372230,341483,0.028877,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216408,0,4523,2,4451,3304,3,-1,0.0153151,0.00902068,28512270,45291781,1430476,312376,0.0291296,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218838,0,4523,2,4451,3304,3,-1,0.0155059,0.00912275,28777588,44984088,1620907,308324,0.0286634,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215319,0,4523,2,4451,3304,3,-1,0.0151812,0.00908747,28772639,45305870,1852825,310383,0.0288121,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.021754,0,4523,2,4451,3304,3,-1,0.0153285,0.0091908,27718571,44645914,1462036,322788,0.0287378,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216927,0,4523,2,4451,3304,3,-1,0.0152484,0.00921188,28872439,45158619,1734862,317883,0.0285606,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218405,0,4523,2,4451,3304,3,-1,0.0154374,0.00915955,29174434,45576979,1600262,306066,0.0287087,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0220545,0,4523,2,4451,3304,3,-1,0.0155693,0.00926975,28104179,46851536,1190749,353482,0.0287238,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216512,0,4523,2,4451,3304,3,-1,0.0152265,0.00918873,28442828,44477727,1246708,286853,0.0286999,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0219363,0,4523,2,4451,3304,3,-1,0.0154596,0.00927302,28533129,46563588,1181153,350527,0.0288101,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215877,0,4523,2,4451,3304,3,-1,0.0152022,0.00913877,28785072,46028448,1347150,330615,0.0284394,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0215505,0,4523,2,4451,3304,3,-1,0.0151914,0.00908394,28041708,46157520,1382577,348342,0.0286478,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0217863,0,4523,2,4451,3304,3,-1,0.0153233,0.00923842,27840928,43807446,1285941,302046,0.0285113,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.021653,0,4523,2,4451,3304,3,-1,0.015233,0.00918704,29201947,45089062,1628131,290740,0.0286435,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0218287,0,4523,2,4451,3304,3,-1,0.0153147,0.00934096,28104037,46560387,1259706,347467,0.0284919,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.021749,0,4523,2,4451,3304,3,-1,0.015339,0.0091682,28646378,45845789,1254644,326035,0.0285836,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
0.0216115,0,4523,2,4451,3304,3,-1,0.0152213,0.0091392,28459918,45582943,1537323,308330,0.0285744,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-22.scen
