runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.001,3713,4480,3417,3417,26665,14.0669,0.0491435,1.33221,0.0858865,0,20336.3,27634772,47019298,1154472,356268,0.0296637,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0036,3789,4475,3417,3417,22772,13.9721,0.0486744,1.30066,0.0895535,0,23889.6,28756042,44584826,1681987,295323,0.0277209,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0015,3760,4480,3417,3417,23036,14.4055,0.0485848,1.31327,0.0871675,0,22315.8,28339766,46266932,1126918,310067,0.0278339,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0025,3715,4480,3417,3417,25362,14.2811,0.0481402,1.31068,0.0885134,0,19506.9,28399878,46508772,1046186,335247,0.0277741,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,3741,4475,3417,3417,24255,14.7843,0.0502297,1.31793,0.0891469,0,20739.9,28802439,46175830,1733221,333449,0.0277735,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0018,3738,4475,3417,3417,25326,15.3111,0.0487777,1.30857,0.0889861,0,20339,28439663,46746911,1221282,359849,0.0276842,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,3731,4480,3417,3417,25693,13.8566,0.0481635,1.31704,0.0861663,0,20587.6,28340308,47062663,1162395,334224,0.0284204,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0025,3737,4475,3417,3417,24386,14.2588,0.0489619,1.3093,0.0876932,0,20283.7,28132384,46202599,1510146,326838,0.0278207,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0007,3732,4480,3417,3417,27286,13.7259,0.0477943,1.31664,0.0878755,0,20989.5,28511326,46891924,1292576,354774,0.0281073,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0017,3748,4480,3417,3417,23493,14.8373,0.0484601,1.31604,0.0905932,0,21774.9,27774414,45756719,1029166,325955,0.0278043,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0023,3750,4475,3417,3417,24167,14.478,0.0499967,1.33286,0.0861743,0,21095.7,28246930,45625777,1521838,321714,0.0283734,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0018,3766,4480,3417,3417,24662,14.2802,0.0481834,1.3063,0.0895996,0,23174.5,28447481,47230841,1362336,332562,0.0276044,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0024,3744,4480,3417,3417,27397,12.3476,0.0488529,1.32048,0.0855985,0,22200.7,27904831,46059523,958821,317149,0.0280884,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0026,3736,4475,3417,3417,23832,14.8805,0.0492444,1.31865,0.0892929,0,20832.8,28521458,45894031,1214020,326926,0.0276423,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,3744,4475,3417,3417,25551,13.5391,0.0493279,1.31754,0.0868852,0,22281.9,28276234,45649834,1269588,319454,0.0278053,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0007,3751,4480,3417,3417,25170,14.9564,0.0486041,1.31494,0.088544,0,21859.7,27798118,46935282,1360973,356151,0.0278539,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0019,3759,4475,3417,3417,24592,14.4497,0.0498026,1.35476,0.087878,0,22097.3,28832727,45878318,1551709,326846,0.0279175,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0021,3755,4475,3417,3417,24357,13.7044,0.0498486,1.32721,0.0874761,0,21585.4,28033272,45566913,1322830,310407,0.0278727,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0038,3749,4480,3417,3417,25914,12.5358,0.0496071,1.32858,0.109556,0,21963.8,28013332,46281568,1289831,308399,0.027832,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0004,3776,4475,3417,3417,23276,14.6479,0.0497192,1.3248,0.0878497,0,23231.5,28198600,45733930,1419195,317180,0.0277339,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0002,3768,4480,3417,3417,26798,12.6882,0.0495849,1.33556,0.089037,0,23246.8,28378212,46241210,1379729,320871,0.027794,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0009,3737,4480,3417,3417,23284,14.4181,0.0488006,1.32557,0.0884342,0,21597.8,27863091,45187959,928921,310656,0.0276091,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0008,3783,4480,3417,3417,25826,14.1332,0.0485915,1.35385,0.087898,0,22848.2,27680149,46846749,984028,347665,0.0278946,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,3741,4480,3417,3417,27954,12.561,0.048126,1.31132,0.0877792,0,22281.8,27428760,46147771,1111390,333781,0.0275737,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0011,3761,4480,3417,3417,25169,14.5649,0.0493059,1.3261,0.0854775,0,24333.9,28484687,45924932,1536052,341841,0.0278556,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0005,3747,4480,3417,3417,24473,14.6261,0.0484693,1.31345,0.0874712,0,21783,28027074,46052953,1215228,337766,0.027872,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0009,3769,4475,3417,3417,24996,14.9213,0.04925,1.31504,0.0867127,0,21939.1,28028257,46515152,1394846,350130,0.0279506,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0028,3720,4480,3417,3417,27568,14.3936,0.0477124,1.30399,0.0924197,0,19552.4,27569083,46946567,1013672,377520,0.0278155,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60,3736,4480,3417,3417,26339,14.0523,0.0483747,1.34281,0.0892791,0,20445.3,29120605,47155407,1287752,342702,0.0279328,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0005,3741,4475,3417,3417,24712,14.1767,0.0488823,1.30593,0.0893376,0,20715.3,28987609,46395426,2077793,328658,0.0276825,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0021,3746,4480,3417,3417,24812,13.1758,0.0484504,1.313,0.0858394,0,21854.4,28370281,45456115,1609548,306549,0.0276335,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0019,3735,4475,3417,3417,25035,15.1302,0.0498151,1.32114,0.0881363,0,20310.1,28001704,46370001,1068349,353366,0.0278997,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0009,3743,4475,3417,3417,23612,14.4804,0.0497349,1.34907,0.087943,0,21210.6,28658894,45466759,1402971,312907,0.0280797,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0027,3751,4480,3417,3417,24096,13.8843,0.0486629,1.31899,0.0874395,0,22601.8,28127558,45609264,1149348,313377,0.0279423,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,3729,4480,3417,3417,22644,15.3037,0.0492109,1.36343,0.0878677,0,19816,28535669,46593679,1342993,323596,0.0278032,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0011,3718,4480,3417,3417,25582,13.5746,0.0484846,1.3365,0.087449,0,20209.6,28265584,45491197,1417196,323945,0.0276646,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0008,3733,4475,3417,3417,23379,14.0319,0.0495154,1.34752,0.0876618,0,20975.3,28638753,46014724,1551965,304878,0.0278616,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,3759,4475,3417,3417,28449,13.1429,0.0498582,1.32508,0.0878184,0,21649.2,28820135,45932553,1374563,343513,0.0277283,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0026,3731,4475,3417,3417,26645,14.8737,0.0496371,1.34396,0.0919127,0,20996.3,28286785,47735994,1287612,371675,0.027735,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0012,3757,4480,3417,3417,24649,13.4496,0.0483816,1.3184,0.0896075,0,22311.2,27971382,45445669,1194699,309450,0.0282062,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
