runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0024,3695,4451,3268,3268,21880,15.4337,0.0839974,1.66823,0.0858567,0,27196.3,28708665,45915257,1668318,316263,0.028247,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0002,3674,4451,3268,3268,19878,14.9571,0.0815245,1.61871,0.0857475,0,26053.9,28814915,44731470,1557661,274842,0.028928,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0018,3699,4451,3268,3268,22200,14.0373,0.0829114,1.65611,0.0854553,0,27481.9,29228568,45358498,1596772,289285,0.0283735,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0019,3668,4451,3268,3268,20921,15.288,0.0809341,1.63704,0.0856692,0,25210,28664017,45790255,1230216,299498,0.0287899,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0001,3670,4451,3268,3268,21012,14.4271,0.0801135,1.60544,0.0863962,0,25752.4,28671735,45504134,1499932,284777,0.028883,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.001,3677,4451,3268,3268,23046,15.052,0.0794328,1.6218,0.0856517,0,26550.9,28337200,45511876,1960153,331896,0.0285459,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0006,3674,4451,3268,3268,21544,14.2505,0.0804465,1.5899,0.0861175,0,26279,28716496,44920594,1732162,290989,0.0287441,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0004,3704,4451,3268,3268,21427,15.2916,0.0811623,1.6067,0.0862495,0,27728.8,29184234,45934032,1632813,306011,0.0286926,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0017,3684,4451,3268,3268,20759,15.6206,0.079844,1.57198,0.086704,0,26305.5,28776532,45790242,1583068,305789,0.0282914,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0011,3667,4451,3268,3268,20874,14.4378,0.0825575,1.62282,0.0865473,0,25801.9,28591098,45189472,1748435,283128,0.028801,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0028,3669,4451,3268,3268,18291,15.0369,0.0811325,1.61152,0.0855075,0,26261,29203580,43889186,1780162,251018,0.0286853,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.002,3672,4451,3268,3268,21986,14.8666,0.0815763,1.60551,0.0882601,0,25551.4,29151702,45947591,1699359,304582,0.0291004,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0006,3665,4451,3268,3268,20604,15.4305,0.0813692,1.61112,0.086278,0,25838.8,28538195,45158347,1413607,296998,0.0284262,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0022,3674,4451,3268,3268,21151,15.0208,0.0806501,1.62716,0.0851082,0,26469,28995497,45971806,1522186,297193,0.0287577,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.003,3703,4451,3268,3268,24905,14.4497,0.0812049,1.60952,0.0848842,0,27819.6,28501101,45910190,1516400,341465,0.0284977,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0027,3641,4451,3268,3268,22671,14.9189,0.0811875,1.63309,0.0857001,0,23611.7,29017425,45391190,1854238,315560,0.0291514,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0026,3640,4451,3268,3268,22672,14.5514,0.0806313,1.60021,0.0854283,0,24451.5,28454749,45535125,1531669,310553,0.0287707,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0016,3691,4451,3268,3268,21626,14.9828,0.0809611,1.61252,0.0853411,0,27521.1,28956727,45543936,1871281,305213,0.0287833,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0016,3694,4451,3268,3268,22990,13.2349,0.0814834,1.60913,0.0849458,0,27164.8,28478818,44873014,1504742,286419,0.0286255,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0017,3665,4451,3268,3268,20627,15.4434,0.0820876,1.6815,0.0875271,0,25373.2,28324558,45296760,1528273,299317,0.0292688,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0036,3672,4451,3268,3268,19487,15.3622,0.0825165,1.6334,0.0876528,0,26212,28412991,44871048,1446695,281066,0.032995,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0019,3663,4451,3268,3268,19933,15.1861,0.0819237,1.70816,0.0869377,0,25991.6,27723720,43872798,1545206,285424,0.0286689,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0016,3641,4451,3268,3268,22918,15.1196,0.0822651,1.64718,0.0856898,0,24630.4,28291294,46160321,1575402,328884,0.0288198,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.004,3651,4451,3268,3268,22126,15.4426,0.0816773,1.62585,0.0852334,0,25062.6,28188490,46120289,1519205,323742,0.0285355,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0032,3684,4451,3268,3268,19657,14.9404,0.0816168,1.61932,0.0850579,0,26757.7,29111297,44914745,1629282,274044,0.0286275,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0007,3692,4451,3268,3268,21080,15.2405,0.0807845,1.62202,0.0854417,0,26897.4,28755434,45095239,1851482,303612,0.0287655,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0006,3680,4451,3268,3268,21881,13.35,0.0810367,1.58788,0.0851599,0,26655.4,29595984,45848885,1816598,274537,0.0288456,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0017,3670,4451,3268,3268,21262,15.0192,0.0813025,1.62402,0.0862228,0,25545.8,28864657,46043281,1474415,299415,0.0258993,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0028,3653,4451,3268,3268,22501,13.9264,0.0815176,1.61337,0.0850785,0,24772,27601071,44264778,1423233,295883,0.0285933,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0033,3681,4451,3268,3268,20711,14.3873,0.0814836,1.62638,0.0852031,0,27085.4,28685202,44998989,1314197,277465,0.0285305,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0018,3681,4451,3268,3268,22313,14.5495,0.0813795,1.60541,0.0852386,0,26065,29217962,45907081,1835969,304151,0.0284626,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
60.0022,3651,4451,3268,3268,21623,15.2533,0.0810443,1.63071,0.0853927,0,25046.1,28551054,45398979,1323527,307601,0.0281686,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-16.scen
