runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0002,1212,1242,1189,1189,63048,13.2973,0.00328333,0.105806,0.0865761,0,1381.53,29784155,67774586,136371,833718,0.00942768,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0002,1212,1242,1189,1189,65237,12.967,0.00320426,0.102138,0.0880355,0,1382.1,30130724,68427992,164363,841163,0.00947377,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0009,1212,1242,1189,1189,64445,13.064,0.00341216,0.103101,0.0855576,0,1380.91,30053588,68120551,124877,837146,0.00948394,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0008,1212,1242,1189,1189,65720,13.0925,0.00326662,0.103754,0.0890718,0,1380.76,30295822,68174658,112296,855433,0.00947335,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60,1213,1242,1189,1189,62446,13.3672,0.00340725,0.104676,0.0872047,0,1440.93,29723472,67626990,96991,830346,0.00944903,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0003,1212,1242,1189,1189,64618,12.809,0.00350028,0.104767,0.0889326,0,1402.81,30072859,68161054,102214,823374,0.00948064,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0001,1212,1242,1189,1189,64795,12.9989,0.00341003,0.103191,0.0852244,0,1380.41,29827043,67594523,184809,837423,0.00941072,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0013,1212,1242,1189,1189,64868,13.1301,0.00362849,0.107107,0.0878457,0,1391.95,30275925,68473231,180496,846947,0.00950733,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0007,1212,1242,1189,1189,61613,13.4557,0.00334096,0.105854,0.0861641,0,1381.43,30052890,67584955,194522,824211,0.0094132,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0002,1212,1242,1189,1189,64895,13.1016,0.0032438,0.104652,0.0885798,0,1380.85,30325829,68551056,113438,845381,0.00963368,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0006,1212,1242,1189,1189,65282,12.9769,0.0032294,0.104044,0.0861701,0,1380.33,29941108,67698450,186576,842405,0.00948072,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.001,1212,1242,1189,1189,64745,13.1026,0.00342427,0.103409,0.0866144,0,1381.89,30329234,68460564,124530,843295,0.00956252,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
60.0002,1212,1242,1189,1189,64276,13.0768,0.00329116,0.104998,0.0874606,0,1380.73,29932098,67684962,153443,835803,0.00958829,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-19.scen
