runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0066,30353,32727,30191,30191,3510,7.05871,0.210829,9.99328,0.0938056,0,16370.4,9900471,26660519,107300,24915,0.657341,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0227,30300,32727,30191,30191,2867,7.37753,0.324199,9.91799,0.129496,0,16186.2,9090154,24114473,126794,21289,0.576769,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0016,30285,32727,30191,30191,3408,7.20839,0.273533,10.2778,0.133251,0,14908.3,10214485,27384002,181659,24712,0.604274,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.5914,30357,32727,30191,30191,3401,7.07559,0.284336,9.65553,0.123867,0,21774.1,9828218,25492354,388730,24212,0.634042,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0246,30286,32727,30191,30191,3400,7.06384,0.293167,9.80612,0.130511,0,15793.8,9685125,25771409,138594,24142,0.615323,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0206,30297,32727,30191,30191,3398,7.16485,0.19903,9.75094,0.094201,0,16568.3,10178943,27214543,119068,24485,0.604263,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0043,30298,32727,30191,30191,2908,7.15273,0.323646,10.2962,0.132612,0,22050.6,8850772,23772552,101655,20959,0.637623,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0171,30369,32727,30191,30191,2763,7.07893,0.33339,9.97119,0.120374,0,21120.2,8420822,22287505,168761,19725,0.619224,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0004,30288,32727,30191,30191,4859,7.27069,0.289895,8.91842,0.0907928,0,15180.9,14265533,38575494,162636,35440,0.609766,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0073,30304,32727,30191,30191,2774,7.32925,0.325291,11.2076,0.132491,0,20428.3,8481824,22801767,154966,20481,0.614547,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0116,30360,32727,30191,30191,3323,7.15623,0.316993,10.4448,0.136422,0,16596.4,9987346,26499631,102967,23906,0.618463,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
60.0061,30298,32727,30191,30191,3320,7.05664,0.34255,9.97137,0.137729,0,16668,9522009,25708872,139607,23581,0.616991,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-3.scen
