runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0188,29782,32740,29453,29453,3040,7.42415,0.358855,9.72064,0.132501,0,39125.6,12292810,30067929,149419,22691,0.607925,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0286,29671,32740,29453,29453,2686,7.19367,0.372703,9.05434,0.126231,0,35682.9,10580019,26094564,108028,19454,0.655514,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0264,29729,32740,29453,29453,3325,7.63057,0.248736,9.08989,0.0903878,0,31105.3,13345554,32749052,255095,25484,0.629937,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0073,29671,32740,29453,29453,2666,7.50732,0.380366,10.1235,0.121922,0,38118.5,10552726,26209491,148161,20141,0.593888,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.012,29705,32740,29453,29453,2579,7.63964,0.367499,9.59968,0.118964,0,35680.6,10469185,25958575,115710,19854,0.586554,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0225,29696,32740,29453,29453,2508,7.57878,0.372708,9.4985,0.119194,0,35977.6,9915424,24331925,140355,19144,0.569349,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0066,29685,32740,29453,29453,2172,7.63934,0.517922,12.4515,0.14533,0,35470.2,8598000,21171544,109075,16734,0.651061,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0187,29704,32740,29453,29453,2223,7.65077,0.496967,12.7403,0.137112,0,36677.9,8598239,21407315,108966,17147,0.659846,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0091,29792,32740,29453,29453,2002,7.65667,0.411396,11.1755,0.125935,0,46373.3,8157125,20142157,115010,15474,0.622343,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0177,29770,32740,29453,29453,2415,7.6657,0.399568,11.2725,0.136765,0,53412.3,9354462,23357633,82687,18638,0.614444,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0026,29738,32740,29453,29453,2244,7.58047,0.378108,9.99403,0.129451,0,38742.7,9523340,23412758,120629,17160,0.620185,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0003,29810,32740,29453,29453,2476,7.72525,0.406196,11.6516,0.132739,0,43088.6,10287184,25113575,116292,19263,0.634382,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0147,29623,32740,29453,29453,2789,7.54197,0.436346,9.03612,0.13186,0,32804.3,11159285,27819245,132199,21168,0.587463,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0065,29736,32740,29453,29453,2544,7.44278,0.448002,10.5182,0.100516,0,36206.1,10417658,25698251,135182,19077,0.65491,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0041,29691,32740,29453,29453,2384,7.59085,0.428411,10.5763,0.129021,0,37030.5,9515168,23480836,149557,18250,0.669088,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0078,29682,32740,29453,29453,3188,7.59303,0.295918,10.99,0.0965154,0,31496.3,12672648,30952291,242768,24330,0.657483,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0085,29662,32740,29453,29453,2741,7.60547,0.26844,9.36088,0.0936637,0,32643.8,11274310,27524128,234969,20967,0.590449,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.005,29681,32740,29453,29453,2895,7.60194,0.482457,12.4503,0.136759,0,32721.9,11823191,28882596,228946,22126,0.65968,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0072,29660,32740,29453,29453,2742,7.56622,0.371993,9.75204,0.119328,0,28663.6,10664551,26454046,151382,20886,0.604924,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0022,29740,32740,29453,29453,2962,7.47079,0.381726,10.2039,0.130632,0,33707.3,12053276,29664802,174124,22260,0.653523,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0172,29723,32740,29453,29453,2965,7.76181,0.351346,9.233,0.136933,0,36603.1,11508955,28801058,151286,23127,0.678946,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0066,29730,32740,29453,29453,2869,7.56241,0.391084,10.1222,0.131468,0,37810.1,11227522,27869181,153664,21828,0.658412,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0123,29706,32740,29453,29453,2680,7.59239,0.374019,9.80746,0.136162,0,30359,10766905,26559982,135126,20480,0.719054,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0163,29728,32740,29453,29453,2736,7.67386,0.393386,10.0999,0.137266,0,41870.8,10369619,26217515,108985,21142,0.728336,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0124,29759,32740,29453,29453,2646,7.6155,0.399998,10.2207,0.137737,0,39707,10192695,25759631,96174,20280,0.676208,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.007,29729,32740,29453,29453,2944,7.66089,0.338365,9.32809,0.12995,0,34483.8,11998488,29406191,108153,22669,0.664397,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0028,29687,32740,29453,29453,2662,7.60767,0.355269,9.4214,0.131823,0,31130.4,10867636,26617541,137790,20375,0.673917,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0104,29674,32740,29453,29453,2888,7.59681,0.345609,9.49223,0.137779,0,32790.3,11350231,27938359,183902,22075,0.671939,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0073,29723,32740,29453,29453,2940,7.64512,0.347699,10.0804,0.132161,0,34584.8,12008801,29622357,144090,22622,0.679745,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.041,29724,32740,29453,29453,2796,7.63041,0.368413,9.48282,0.13463,0,38996.4,11879490,28298046,718902,21467,0.665286,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0243,29725,32740,29453,29453,2881,7.6191,0.374266,9.72497,0.136947,0,37679.4,11002769,27382584,170370,22090,0.669114,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0089,29705,32740,29453,29453,2895,7.58017,0.348105,9.27869,0.133667,0,38498.1,11989991,29441982,129972,22078,0.653967,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0136,29714,32740,29453,29453,2883,7.61485,0.365214,9.41065,0.133877,0,32026.1,11543160,28713652,144541,22075,0.669971,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0101,29721,32740,29453,29453,3032,7.67206,0.352977,9.45266,0.135418,0,33515.2,11466208,28967287,97902,23382,0.663657,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0104,29728,32740,29453,29453,2944,7.67244,0.349707,9.32949,0.130579,0,37691.3,11812598,29257510,111408,22701,0.660488,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0217,29672,32740,29453,29453,2782,7.62819,0.357165,9.50532,0.137261,0,33362,11979373,28848270,155891,21346,0.661387,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0154,29673,32740,29453,29453,2828,7.74673,0.355982,9.57604,0.135837,0,29226.1,11847058,29134611,209103,22028,0.67418,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0148,29731,32740,29453,29453,2922,7.42999,0.350241,9.60795,0.137249,0,35888.8,11927750,29193749,116478,21832,0.667505,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0237,29665,32740,29453,29453,2887,7.6237,0.36465,9.51022,0.136404,0,31707.7,11386752,28197655,101213,22154,0.66594,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0196,29723,32740,29453,29453,2996,7.55593,0.368876,9.64627,0.13513,0,34456.6,11498841,28397338,158098,22757,0.664732,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0036,29739,32740,29453,29453,2835,7.65879,0.367128,9.46202,0.136293,0,38591.7,11791527,29038031,159006,21829,0.661298,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.002,29767,32740,29453,29453,3007,7.5845,0.363825,9.3443,0.134463,0,33702,11611433,28933327,121623,22919,0.657798,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0107,29688,32740,29453,29453,2859,7.51889,0.3658,9.64956,0.134623,0,38592.1,11228772,27846839,140777,21611,0.665363,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0195,29719,32740,29453,29453,2867,7.6291,0.361303,9.59018,0.137912,0,36306.8,11339250,28283848,118801,21997,0.661543,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0214,29734,32740,29453,29453,3089,7.56606,0.350243,9.36302,0.133773,0,33844.1,12194517,30255772,118688,23495,0.669291,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0173,29728,32740,29453,29453,2988,7.57382,0.357547,9.42547,0.133501,0,39852.6,11878616,29249797,230797,22750,0.667146,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0059,29735,32740,29453,29453,2904,7.62556,0.356875,9.35511,0.13125,0,34436.8,12106908,29712456,106987,22277,0.665307,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.0132,29734,32740,29453,29453,3064,7.42834,0.361416,9.4169,0.13349,0,35590.9,12045422,29790078,118988,22880,0.675709,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
60.001,29724,32740,29453,29453,2998,7.668,0.348029,9.32323,0.13092,0,35635.7,11443696,28519514,128853,23112,0.663142,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-9.scen
