runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0255,31213,35690,31050,31050,3061,6.84346,0.351364,10.2793,0.120566,0,41620.5,9860318,24877114,468757,21106,0.636862,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0151,31151,35690,31050,31050,2993,6.85328,0.372792,10.7936,0.134243,0,37571.3,9631323,25121819,245712,20666,0.612012,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0074,31138,35690,31050,31050,4447,7.03486,0.446624,11.0161,0.131997,0,25916.2,13181730,35151479,201489,31418,0.6245,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0254,31139,35690,31050,31050,2983,6.9507,0.359713,11.2157,0.118493,0,29813.4,9584849,25119344,236633,20898,0.648836,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0075,31139,35690,31050,31050,4106,6.94982,0.337377,10.1551,0.130618,0,32924.2,13277075,33930752,627748,28681,0.636476,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0001,31142,35690,31050,31050,3263,6.83998,0.34439,11.9356,0.133608,0,28645.7,10485361,26281273,741362,22470,0.624314,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0155,31141,35690,31050,31050,3209,6.84289,0.327563,10.2804,0.118056,0,36652.4,10200174,26778745,174708,22111,0.63834,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0067,31138,35690,31050,31050,3733,7.08441,0.365278,10.1815,0.133973,0,28201,12032482,31544453,196935,26584,0.668501,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0146,31228,35690,31050,31050,3362,6.94198,0.376469,10.6275,0.12903,0,29903.4,9778628,26450563,166716,23490,0.628991,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0069,31138,35690,31050,31050,2253,6.72202,0.481428,12.6887,0.133562,0,45683.8,7665912,18378224,729593,15309,0.660773,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0249,31217,35690,31050,31050,2400,6.88454,0.484888,13.4056,0.134126,0,39636.3,7587406,19982993,112622,16679,0.651404,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0055,31144,35690,31050,31050,2475,6.86985,0.461633,13.0366,0.136323,0,42820,7992697,20268377,367992,17164,0.647088,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0021,31138,35690,31050,31050,2572,6.81797,0.449131,12.481,0.131474,0,37968.8,7794907,20403358,262279,17693,0.626742,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0033,31140,35690,31050,31050,3293,6.93439,0.327136,9.95971,0.121481,0,34224.2,10314776,27135877,146972,22996,0.599335,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0181,31143,35690,31050,31050,2752,6.9651,0.429121,11.688,0.127388,0,29025.7,8563393,22608841,87083,19322,0.6288,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0042,31145,35690,31050,31050,3195,6.94771,0.382815,11.4317,0.125463,0,30704.3,10078679,26319790,188108,22344,0.624715,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0169,31139,35690,31050,31050,3176,6.95244,0.375121,11.5224,0.124058,0,31590.1,9965457,25970456,317038,22223,0.625978,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0078,31142,35690,31050,31050,3238,6.96138,0.357421,10.8088,0.122483,0,29969.1,9883576,26277505,134069,22686,0.679329,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0005,31139,35690,31050,31050,3078,7.03867,0.371732,10.5929,0.133234,0,27226.8,9971570,25704853,243047,21810,0.686649,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
60.0124,31138,35690,31050,31050,3248,6.81121,0.365633,10.676,0.130748,0,32809.8,9969174,26522644,138657,22282,0.655993,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-14.scen
