runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.804454,0,15932,36,15365,9617,33,-1,0.362746,5.82174,25404065,32375223,2748804,142840,0.108298,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.837016,0,15932,36,15365,9617,33,-1,0.37563,6.10831,25494761,33014548,2523492,151902,0.108828,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.840186,0,15932,36,15365,9617,33,-1,0.373294,6.11097,23508334,30226439,2345428,136872,0.108242,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.862852,0,15932,36,15365,9617,33,-1,0.384652,6.2703,23394917,30015892,2563500,133318,0.111685,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.840783,0,15932,36,15365,9617,33,-1,0.373916,6.13026,24099378,31156310,2369518,141575,0.104001,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.846909,0,15932,36,15365,9617,33,-1,0.377347,6.14551,24165208,31729356,2201745,146954,0.116046,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.831583,0,15932,36,15365,9617,33,-1,0.373152,6.04064,24642407,31860867,2367218,143557,0.107974,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.815825,0,15932,36,15365,9617,33,-1,0.367201,5.8992,24876690,31253512,2917198,136415,0.107764,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.834396,0,15932,36,15365,9617,33,-1,0.368729,5.95415,24427781,31462430,2477417,142324,0.146248,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.837615,0,15932,36,15365,9617,33,-1,0.371167,6.11921,24760194,31776600,2399801,142820,0.12604,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
0.818162,0,15932,36,15365,9617,33,-1,0.366702,5.92455,24189377,31734769,2052378,143363,0.119898,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-10.scen
