runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
1.14616,0,15712,28,15379,9518,37,-1,0.425582,9.34227,23814313,30375817,2232033,128111,0.108868,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.10282,0,15712,28,15379,9518,37,-1,0.415542,8.95481,23808861,30413941,2295279,127256,0.116754,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.1686,0,15712,28,15379,9518,37,-1,0.431271,9.6147,22696284,29224237,2034989,124112,0.117449,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.16782,0,15712,28,15379,9518,37,-1,0.435269,9.64388,22122200,28350021,1997318,120085,0.115008,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.22055,0,15712,28,15379,9518,37,-1,0.449181,10.008,22356373,28721874,2133531,125150,0.115738,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.19881,0,15712,28,15379,9518,37,-1,0.447087,9.7579,22856378,29336957,2186256,123861,0.123747,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.20129,0,15712,28,15379,9518,37,-1,0.451058,9.84978,23469713,29640302,2470015,126405,0.132617,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.09581,0,15712,28,15379,9518,37,-1,0.412571,9.03441,23435472,30074288,2008898,130631,0.113109,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.06507,0,15712,28,15379,9518,37,-1,0.402527,8.68228,23464760,30114161,2238360,131738,0.107216,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.24922,0,15712,28,15379,9518,37,-1,0.458511,10.2977,23492645,30072633,2350574,131962,0.122394,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.23937,0,15712,28,15379,9518,37,-1,0.422473,10.4782,22782539,29366977,2072214,124972,0.108136,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.13642,0,15712,28,15379,9518,37,-1,0.450457,9.00199,24333688,31271718,2323497,135481,0.106657,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.08741,0,15712,28,15379,9518,37,-1,0.417528,8.72015,25008615,31559470,2505951,134429,0.108352,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.20436,0,15712,28,15379,9518,37,-1,0.445756,9.95192,23358516,29477953,2383544,123471,0.10794,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.11435,0,15712,28,15379,9518,37,-1,0.416196,9.12094,23495339,30089091,2179306,129049,0.124221,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.22024,0,15712,28,15379,9518,37,-1,0.445551,10.0818,22633755,28631287,2233094,114071,0.10759,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.15258,0,15712,28,15379,9518,37,-1,0.432848,9.40429,22871478,29267003,2145669,124774,0.107187,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.09595,0,15712,28,15379,9518,37,-1,0.422114,8.81523,24161689,30913154,2271818,127837,0.114419,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.08862,0,15712,28,15379,9518,37,-1,0.408331,8.89593,24431077,30889364,2276938,127223,0.116702,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.08935,0,15712,28,15379,9518,37,-1,0.409137,8.99454,24010532,30172402,2517483,124760,0.114255,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
1.1385,0,15712,28,15379,9518,37,-1,0.424322,9.40904,22663036,28714108,2203520,119068,0.107969,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-32-32-random-14.scen
