runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0157417,0,2723,3,2709,2288,3,-1,0.012407,0.00719554,30616279,53710779,2069394,478258,0.0198404,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0155506,0,2723,3,2709,2288,3,-1,0.0122134,0.00719064,30566289,52717844,1656923,437090,0.0191447,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0155523,0,2723,3,2709,2288,3,-1,0.0122438,0.00710599,30869912,53782578,1552139,460897,0.0190604,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0187096,0,2762,2,2749,2288,3,-1,0.0143185,0.0066702,30851417,53854906,1698012,473804,0.019326,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0180735,0,2762,2,2749,2288,3,-1,0.0137378,0.00658973,30605496,53022077,1257223,437811,0.0193726,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0182617,0,2762,2,2749,2288,3,-1,0.0139347,0.00658125,31931970,55472152,1338802,454553,0.0191739,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0170188,0,2762,2,2749,2288,3,-1,0.0130362,0.00604319,30999519,53445753,1502707,460071,0.017266,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0155647,0,2723,3,2709,2288,3,-1,0.0122317,0.00715608,31170362,53297670,1716439,450391,0.0191158,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0158633,0,2723,3,2709,2288,3,-1,0.0124007,0.00747993,30649449,53648281,1650337,453195,0.0190752,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
0.0183048,0,2762,2,2749,2288,3,-1,0.0139707,0.00657872,29516866,51803198,1290689,439408,0.0191026,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-13.scen
