runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0008,2349,2542,2212,2212,45658,12.0026,0.0172928,0.454037,0.0864791,0,8364.58,28679913,56208198,562006,537468,0.0201378,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0012,2332,2542,2212,2212,45581,12.0745,0.0173348,0.44483,0.0885056,0,7674.84,29677207,55375347,1006753,534986,0.0188508,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0018,2352,2542,2212,2212,41278,12.4519,0.017573,0.442472,0.0817852,0,8569.4,29426353,55080242,875873,499951,0.0186728,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,2343,2542,2212,2212,41976,12.124,0.0173404,0.451273,0.0873523,0,7939.48,29835534,54752170,1359227,494110,0.0189625,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0007,2345,2542,2212,2212,44136,12.7542,0.0172933,0.453588,0.0854236,0,8411.65,29026917,56360303,598258,549890,0.0188321,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0019,2352,2542,2212,2212,38696,13.4348,0.0174405,0.453897,0.0894866,0,8634.92,31164192,56591128,1217152,499177,0.0190271,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0006,2340,2542,2212,2212,43709,11.7885,0.0175087,0.417987,0.0798946,0,7859.56,29691752,55564216,1080480,502145,0.0169103,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.001,2332,2542,2212,2212,42445,13.0761,0.0182227,0.44818,0.0885765,0,7400.44,30100761,56106742,1089807,535276,0.0189903,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,2338,2542,2212,2212,42304,13.7741,0.0172521,0.448895,0.0835744,0,7849.03,29425456,56876931,880652,567930,0.0188865,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0009,2347,2542,2212,2212,42612,12.3745,0.0173636,0.448354,0.0886299,0,8211.46,28462081,54304786,741791,513276,0.0193368,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0008,2340,2542,2212,2212,43598,12.3402,0.0177411,0.464738,0.0854132,0,7957.32,29374965,55909350,746487,519928,0.0188458,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0004,2345,2542,2212,2212,41144,12.7152,0.0175228,0.450305,0.0877881,0,8109.37,28989915,53779956,971517,508418,0.0189653,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0012,2342,2542,2212,2212,45629,11.3372,0.0180717,0.462046,0.0857874,0,8126.88,29938071,55298689,1033348,501174,0.0188106,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0014,2344,2542,2212,2212,38971,13.6083,0.0173052,0.4464,0.0872974,0,8065.23,30124640,56298541,830669,513982,0.018993,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,2341,2542,2212,2212,40363,12.479,0.0171547,0.449141,0.085031,0,7940.61,29863036,54786923,1270357,487455,0.0188049,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.001,2343,2542,2212,2212,48458,12.0803,0.0176084,0.450437,0.088169,0,8228.26,29425288,56979928,718084,571233,0.0189579,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0022,2345,2542,2212,2212,42613,12.2509,0.0170215,0.447803,0.0840372,0,8062.91,29328402,55104234,906410,506916,0.0188881,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0014,2348,2542,2212,2212,42747,12.5264,0.0174608,0.447638,0.0889754,0,8203.37,29993414,55678521,1106491,519431,0.0189724,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0003,2342,2542,2212,2212,40488,13.089,0.0172029,0.45062,0.0845707,0,7985.56,29494400,55427828,934046,515176,0.0189049,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0002,2342,2542,2212,2212,44353,12.0897,0.0175039,0.450446,0.0887439,0,7911.31,29883467,55425777,1024773,519010,0.0190896,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0011,2342,2542,2212,2212,39187,12.872,0.0178676,0.445052,0.0852934,0,7925.19,29963490,55261258,1147005,487541,0.0189937,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0016,2342,2542,2212,2212,38728,13.9687,0.017291,0.447299,0.0887924,0,7941.59,29578502,55336436,1182013,526859,0.0191859,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0023,2343,2542,2212,2212,37761,13.0305,0.0173279,0.453285,0.0834672,0,8004.17,30318512,54098277,1547159,473977,0.0189509,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0007,2338,2542,2212,2212,42842,12.2259,0.0172169,0.451121,0.0846758,0,7729.69,30119092,55320357,1216049,506614,0.0190873,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0015,2346,2542,2212,2212,41901,13.2014,0.0171185,0.445727,0.0845841,0,8165.88,29783925,55679054,1323026,538515,0.0187858,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0013,2345,2542,2212,2212,45289,11.8505,0.0174029,0.453592,0.086645,0,8274.79,30067792,56539941,919755,522026,0.0191413,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0015,2350,2542,2212,2212,45377,11.6118,0.0174896,0.448172,0.086464,0,8399.29,29787069,55316159,881350,510886,0.0191113,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0011,2341,2542,2212,2212,46538,12.0207,0.0174925,0.44979,0.0889429,0,7802.9,29680405,56937560,541916,543528,0.0192677,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,2342,2542,2212,2212,44117,12.1456,0.0178514,0.446642,0.0860112,0,7953.3,29672740,55188488,1188759,519763,0.0190592,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0002,2344,2542,2212,2212,45730,12.2248,0.0175311,0.453171,0.0892101,0,7976.98,29246145,56574284,634257,542866,0.0189706,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60,2344,2542,2212,2212,44504,12.4568,0.0171464,0.447477,0.0847507,0,8163.84,29354884,55736754,1024653,540978,0.0190657,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.001,2343,2542,2212,2212,43496,12.3969,0.0173828,0.450121,0.0876304,0,7925.79,29755282,55815285,870204,523884,0.0190791,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0006,2345,2542,2212,2212,39412,13.0433,0.0173133,0.461444,0.0856163,0,8278.71,29889955,55150376,1237064,497774,0.0191854,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0019,2345,2542,2212,2212,43863,12.7761,0.0174728,0.44818,0.0878687,0,8356.25,31701752,56846181,2292424,546100,0.0191493,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0004,2343,2542,2212,2212,42025,11.7426,0.0170728,0.429639,0.0825723,0,8189.8,29834695,54761727,1107033,476042,0.0166106,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
60.0001,2343,2542,2212,2212,42827,12.5372,0.0174921,0.450006,0.0880235,0,8202.18,29499324,55533850,1068818,522229,0.01905,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-14.scen
