runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0267649,0,2747,1,2739,2233,3,-1,0.0175338,0.00923116,30841973,51971439,1033742,380895,0.0212752,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.026467,0,2747,1,2739,2233,3,-1,0.0173629,0.00910411,29443359,54524226,1472658,473677,0.0190295,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00723612,0,2708,1,2699,2233,2,-1,0.0051843,0.00205182,30107072,53357997,1150804,422492,0.0190359,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00725502,0,2708,1,2699,2233,2,-1,0.00518622,0.00206879,29459429,54168753,986225,472777,0.0192676,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00748428,0,2708,1,2699,2233,2,-1,0.00527364,0.00221064,29366255,53046324,1323370,450799,0.0191688,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0260735,0,2747,1,2739,2233,3,-1,0.0171332,0.00894021,30045990,53633799,1061530,444973,0.0190439,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0264794,0,2747,1,2739,2233,3,-1,0.017435,0.00904447,30712706,52313089,1220999,405769,0.0190676,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0262733,0,2747,1,2739,2233,3,-1,0.0171809,0.00909241,29112953,54447939,1451513,473002,0.0191092,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0259878,0,2747,1,2739,2233,3,-1,0.0170344,0.00895342,30860453,57702288,1568502,524142,0.0190841,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0262615,0,2747,1,2739,2233,3,-1,0.017268,0.0089935,29616372,54503696,1612693,477197,0.0287217,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0259509,0,2747,1,2739,2233,3,-1,0.0169972,0.0089537,30000554,53227036,873303,412444,0.0190506,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0260646,0,2747,1,2739,2233,3,-1,0.0170939,0.00897072,29064122,54191073,1503419,478029,0.0193652,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00727543,0,2708,1,2699,2233,2,-1,0.00517763,0.0020978,29647142,53761347,1145151,467265,0.0192316,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0259052,0,2747,1,2739,2233,3,-1,0.0169781,0.00892707,29319287,53672934,1539303,451829,0.0190753,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0265514,0,2747,1,2739,2233,3,-1,0.0174159,0.00913552,29196342,54521723,1474662,478153,0.0190923,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0072755,0,2708,1,2699,2233,2,-1,0.00521089,0.00206461,30124074,53357367,920263,424125,0.0352905,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00714862,0,2708,1,2699,2233,2,-1,0.00511999,0.00202863,28807638,54214712,1332109,459846,0.019097,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00727124,0,2708,1,2699,2233,2,-1,0.00519788,0.00207336,29744014,51013139,1084437,386267,0.019099,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00725631,0,2708,1,2699,2233,2,-1,0.00517695,0.00207936,30125591,52568861,920129,394672,0.0191376,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00725416,0,2708,1,2699,2233,2,-1,0.0051753,0.00207886,29660552,53891719,1506494,461151,0.0190875,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0261891,0,2747,1,2739,2233,3,-1,0.0171409,0.00904818,29190406,53892704,1374329,472997,0.0191065,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0261725,0,2747,1,2739,2233,3,-1,0.0171536,0.0090189,29510266,52107964,927141,415118,0.0190873,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0268504,0,2747,1,2739,2233,3,-1,0.017421,0.00942936,30030236,55674016,1505127,485839,0.0190804,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0260783,0,2747,1,2739,2233,3,-1,0.0172222,0.0088561,29744789,54904358,1809032,489404,0.0187738,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0257917,0,2747,1,2739,2233,3,-1,0.0168959,0.00889585,28428031,53624586,1383309,483725,0.0190713,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0263471,0,2747,1,2739,2233,3,-1,0.0172906,0.00905654,29758984,53907699,1065925,437991,0.0198832,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0259621,0,2747,1,2739,2233,3,-1,0.0170377,0.0089244,29551585,54840801,1156942,473362,0.019075,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00725833,0,2708,1,2699,2233,2,-1,0.00516539,0.00209294,29693126,54750899,1634410,475373,0.0191242,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0265067,0,2747,1,2739,2233,3,-1,0.0175434,0.00896331,29529793,54581091,1214826,492633,0.0192725,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.00728616,0,2708,1,2699,2233,2,-1,0.0051974,0.00208876,30114099,53144942,1049885,426576,0.0191916,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0266502,0,2747,1,2739,2233,3,-1,0.0176254,0.00902487,29536427,54664306,1638787,478680,0.0354032,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0258428,0,2747,1,2739,2233,3,-1,0.0169377,0.00890501,30080509,52907758,775479,412532,0.0188561,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0246679,0,2747,1,2739,2233,3,-1,0.0165892,0.00807866,31037371,57689508,1649775,510708,0.0190859,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0242122,0,2747,1,2739,2233,3,-1,0.0161933,0.00801885,29238196,54507017,1463575,470046,0.0174622,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0263935,0,2747,1,2739,2233,3,-1,0.0173051,0.00908843,29388152,55163770,1404813,472384,0.0192634,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
0.0260471,0,2747,1,2739,2233,3,-1,0.0170591,0.00898802,28964598,54509961,1432560,465748,0.0190391,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/random-32-32-20-random-11.scen
