runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60,15423,17841,15203,15203,8464,11.2325,0.104419,6.61728,0.0442015,0,16559.5,24809346,33526336,2641472,93955,0.264919,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0021,15450,17841,15203,15203,8418,10.9824,0.10639,6.68485,0.0436917,0,18627.1,23638703,32866299,1984187,91264,0.263357,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0006,15443,18002,15203,15203,7541,12.6768,0.212411,6.5583,0.0445928,0,17000.9,23946000,32593038,3239789,94509,0.267434,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0144,15430,17841,15203,15203,7349,11.6462,0.103626,6.53659,0.0432841,0,18076,24960048,31821308,3737676,84405,0.271086,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0065,15444,17841,15203,15203,7751,11.8765,0.0996184,6.6704,0.0455364,0,17460.7,24639944,32928829,2983722,90952,0.270088,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.001,15441,17841,15203,15203,7556,11.3283,0.136823,6.70661,0.0448439,0,18047.9,23814802,31256795,3007376,84520,0.262426,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0212,15425,17841,15203,15203,7827,11.6904,0.105084,6.71167,0.0457902,0,17333.1,24540956,32450340,3173796,90376,0.265891,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.003,15426,17841,15203,15203,8207,10.8818,0.106402,6.7092,0.0463102,0,17284.7,24993556,32131401,3601452,88306,0.269849,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0039,15437,17841,15203,15203,8343,11.1491,0.0893968,6.53851,0.0446021,0,17633.7,24625330,32693971,2707730,91850,0.268267,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0018,15447,18002,15203,15203,8310,10.755,0.276078,6.84205,0.0585108,0,19205.8,21728636,30308107,1784109,88482,0.26855,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0021,15438,17841,15203,15203,8798,9.69706,0.101398,6.53085,0.044712,0,17545.6,23543439,32338572,1841700,84272,0.264263,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0066,15446,17841,15203,15203,7699,10.9673,0.111241,6.7404,0.0472748,0,20627.6,23951458,30974569,3403128,83446,0.264555,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0071,15440,17841,15203,15203,7583,12.6519,0.104514,6.72487,0.044993,0,16311.9,25587107,33739230,3643997,94768,0.266636,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0039,15448,17841,15203,15203,8086,10.9139,0.103917,6.55748,0.0461431,0,18922.3,24410226,33203207,2045227,87122,0.26901,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0004,15432,17841,15203,15203,7848,11.6394,0.105749,6.75771,0.045389,0,16663.8,25245634,31647132,4476862,90360,0.263872,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0003,15434,17841,15203,15203,7926,12.1788,0.103784,6.78327,0.0457935,0,16714.1,24070345,33141337,2531576,95404,0.268682,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0037,15423,17841,15203,15203,8252,10.5735,0.104677,6.45969,0.0449052,0,16826.2,25138624,31669164,3942670,86179,0.263587,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0025,15435,18002,15203,15203,8383,11.4211,0.207135,6.61726,0.0456186,0,18012.8,24339934,32667697,3582328,94884,0.260712,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0036,15442,17841,15203,15203,8629,11.8271,0.110942,6.61679,0.0451914,0,17812.8,23852542,33668177,1867863,100844,0.266326,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.01,15452,17841,15203,15203,7703,11.2351,0.105959,6.57314,0.04542,0,18631.7,23669284,31416642,2673249,85534,0.26778,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0061,15443,17841,15203,15203,8222,11.8171,0.103887,6.62964,0.0449309,0,18203.8,25313574,33974246,2934565,95906,0.266551,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0028,15454,18002,15203,15203,7744,12.3474,0.215061,6.54229,0.0452718,0,20690.1,24720484,31997653,3794514,94461,0.269935,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0047,15446,17841,15203,15203,7954,11.5462,0.102714,6.55333,0.045064,0,18290.2,24813194,32524442,3269447,90662,0.252484,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.002,15438,17841,15203,15203,7945,12.601,0.105687,6.70655,0.0448748,0,16998.1,24485969,33576513,2534369,98962,0.265759,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0072,15424,17841,15203,15203,9145,10.6569,0.106178,6.67826,0.0456046,0,17444.6,24317697,32131608,3384797,96725,0.267048,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.005,15464,18002,15203,15203,7799,12.0055,0.20821,6.94388,0.0455875,0,20654.4,24887830,31842127,4135347,92565,0.270635,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0061,15469,18002,15203,15203,8072,10.9109,0.214448,6.54309,0.0456537,0,20833.3,25590583,33000488,3776803,86955,0.266396,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0056,15433,17841,15203,15203,7886,11.3432,0.105325,6.80562,0.0457746,0,17587.4,24647457,32442280,2889998,88001,0.255718,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0028,15431,17841,15203,15203,7560,11.5953,0.102804,6.40083,0.0452556,0,18426.6,25182502,31815091,4410710,86654,0.267443,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0035,15436,18002,15203,15203,8527,11.505,0.221124,7.0573,0.0450698,0,17558.6,23687362,32780081,2311903,97252,0.267477,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0073,15427,17841,15203,15203,7836,11.1857,0.10748,6.89518,0.0459198,0,18398.3,24024316,31648896,3125233,86486,0.256789,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0166,15459,17841,15203,15203,6511,12.0226,0.105094,7.00868,0.0476357,0,19262.4,23686751,28844263,4683257,77343,0.267068,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0051,15449,17841,15203,15203,7285,11.2974,0.109402,7.06535,0.0935325,0,20028.8,21993165,29843269,2110486,81218,0.265243,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.001,15451,18002,15203,15203,8208,11.4512,0.258216,6.93378,0.0443397,0,20961.3,23764636,32112456,2756474,93054,0.26567,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.003,15436,17841,15203,15203,7913,12.0111,0.103148,6.56806,0.0447007,0,16530.7,24418085,32628083,2913385,93695,0.268649,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.0113,15416,17841,15203,15203,8185,11.1041,0.106133,7.10411,0.0457275,0,17858.2,25148334,31802768,4188580,89763,0.268178,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
60.006,15435,17841,15203,15203,8444,10.8671,0.10494,6.87494,0.0456963,0,17599.3,23334703,32336483,1956633,90730,0.265513,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-8.scen
