runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0009,16753,19355,16496,16496,7025,11.3142,0.137349,5.34427,0.0466963,0,19469.3,24728890,33816816,2523679,79104,0.254479,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0104,16752,19568,16496,16496,7228,11.4335,0.0979696,5.39591,0.0457445,0,19066.8,25197976,33124372,3807657,82228,0.262731,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0037,16740,19355,16496,16496,7012,12.1645,0.137207,4.95061,0.0440039,0,19772.8,25208386,33851274,3284610,84747,0.263576,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0007,16781,19355,16496,16496,7164,11.7858,0.147218,5.28999,0.0463733,0,20525.2,25036439,33678412,3314304,83944,0.265715,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.013,16756,19355,16496,16496,7050,11.5763,0.14233,5.06239,0.0456839,0,19188.1,24477045,32975051,3055662,81169,0.268002,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0134,16765,19568,16496,16496,6952,11.5684,0.0970637,5.23373,0.0463745,0,20039.1,25864196,33528107,4123453,80021,0.266569,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0038,16817,19355,16496,16496,7021,11.3688,0.137872,5.11043,0.0453938,0,22827.9,25512578,33316808,4013613,79460,0.264573,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0091,16749,19355,16496,16496,8006,10.6582,0.135851,5.32587,0.0453272,0,20369.5,24119169,33997638,2152587,85031,0.264609,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0018,16782,19355,16496,16496,6323,12.2743,0.137868,4.47398,0.04469,0,21429.9,25276924,33440098,3610600,77125,0.28477,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0079,16819,19355,16496,16496,6801,12.3212,0.138544,5.2856,0.0456785,0,22855,25196372,33244938,3876291,83385,0.269522,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0026,16759,19568,16496,16496,6905,12.3804,0.0982862,4.94746,0.0452587,0,19425.3,24567356,33431448,3256220,84994,0.265935,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0085,16760,19355,16496,16496,6784,12.3426,0.14152,4.95077,0.0452858,0,19494.7,24281293,33235064,2905981,83271,0.268195,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0121,16724,19355,16496,16496,7517,11.113,0.143592,4.94176,0.0448761,0,20955,24536263,33074536,3269749,83183,0.270451,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0116,16740,19568,16496,16496,7091,11.3347,0.0970054,4.87308,0.0458729,0,18286.4,24837025,33728295,3048438,79937,0.265322,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0023,16790,19355,16496,16496,7670,11.2554,0.144069,4.81238,0.0454804,0,21147.5,23874261,33970412,2074459,85975,0.264066,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0043,16730,19568,16496,16496,6589,11.6269,0.0959449,4.87548,0.0454179,0,18970.2,25835405,31811653,5364522,76239,0.288925,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0046,16832,19568,16496,16496,7420,11.9287,0.0974224,4.85621,0.0467831,0,23079.6,24573310,34181995,2917443,87964,0.255296,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
60.0056,16741,19355,16496,16496,6780,12.0291,0.140801,4.72215,0.0463985,0,19641.4,25173613,33678437,3355500,81159,0.261182,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-9.scen
