runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.616772,0,51352,1,51186,43511,2,-1,0.584675,0.0320963,8657803,22123007,352440,18986,1.16787,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.575805,0,51352,1,51186,43511,2,-1,0.546096,0.0297087,9749566,24418256,640436,20613,0.999576,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.598706,0,51352,1,51186,43511,2,-1,0.566637,0.0320691,9015915,22391440,563056,18817,1.03531,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.677857,0,51352,1,51186,43511,2,-1,0.645434,0.0324235,9317369,22469993,843015,18713,1.00749,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.685083,0,51352,1,51186,43511,2,-1,0.650838,0.0342446,9702302,21359071,1470969,17475,1.00954,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.639698,0,51352,1,51186,43511,2,-1,0.606675,0.0330222,9384626,22322348,833511,18310,0.997616,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.630661,0,51352,1,51186,43511,2,-1,0.599088,0.0315723,9596712,22658982,940249,19319,1.0553,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.638057,0,51352,1,51186,43511,2,-1,0.605581,0.0324761,9756054,22873620,1115303,18886,1.02224,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.649091,0,51352,1,51186,43511,2,-1,0.616032,0.0330598,10709056,25872283,899633,20898,0.993594,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.654357,0,51352,1,51186,43511,2,-1,0.621191,0.0331665,9827476,24304122,768647,21001,1.03312,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.60592,0,51352,1,51186,43511,2,-1,0.574658,0.0312622,9490741,24144581,415891,20779,1.02128,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.631654,0,51352,1,51186,43511,2,-1,0.59927,0.0323837,9924306,24348687,770721,20340,1.02965,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.629141,0,51352,1,51186,43511,2,-1,0.597184,0.0319573,9900478,23953848,836408,19099,1.01053,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.576682,0,51352,1,51186,43511,2,-1,0.545369,0.0313127,9762942,23925960,757544,20769,1.0489,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.609038,0,51352,1,51186,43511,2,-1,0.578159,0.0308796,9766619,24091219,646151,20322,0.988056,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.578623,0,51352,1,51186,43511,2,-1,0.54699,0.0316335,10438962,24975357,896619,20152,0.999762,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.595504,0,51352,1,51186,43511,2,-1,0.564823,0.0306809,9510824,23873121,539434,20085,1.04949,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.628296,0,51352,1,51186,43511,2,-1,0.596839,0.0314569,10074933,25155094,517376,20391,0.99589,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
0.549933,0,51352,1,51186,43511,2,-1,0.520155,0.0297784,10555031,26211826,691926,21627,1.00853,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
