runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
3.16193,0,72504,1,72492,61032,3,-1,2.59203,0.569896,426072,1149517,70109,412,1.34136,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.72333,0,72504,1,72492,61032,3,-1,2.22902,0.49431,426072,1149517,70109,412,1.33951,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.68381,0,72504,1,72492,61032,3,-1,2.15474,0.529075,426072,1149517,70109,412,1.33146,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.42114,0,72504,1,72492,61032,3,-1,2.01868,0.402463,426072,1149517,70109,412,1.3405,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.65763,0,72504,1,72492,61032,3,-1,2.17047,0.487157,426072,1149517,70109,412,1.3412,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.74874,0,72504,1,72492,61032,3,-1,2.23698,0.51177,426072,1149517,70109,412,1.37164,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.83129,0,72504,1,72492,61032,3,-1,2.30135,0.529943,426072,1149517,70109,412,1.36601,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.63357,0,72504,1,72492,61032,3,-1,2.13772,0.495845,426072,1149517,70109,412,1.35488,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.53952,0,72504,1,72492,61032,3,-1,2.02242,0.517104,426072,1149517,70109,412,1.33818,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
2.55945,0,72504,1,72492,61032,3,-1,2.16487,0.394576,426072,1149517,70109,412,1.34831,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-10.scen
