runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
2.78703,0,72486,1,72456,60661,2,-1,2.74728,0.0397537,11465907,22210642,2290164,12263,1.36969,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.68427,0,72486,1,72456,60661,2,-1,2.64414,0.0401239,12652255,23195534,2931080,12473,1.39102,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.51053,0,72486,1,72456,60661,2,-1,2.47117,0.0393615,12732981,20671477,3971462,11587,1.38933,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.18621,0,72486,1,72456,60661,2,-1,2.14702,0.0391946,13535586,20937696,4610954,10999,1.33098,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.73046,0,72486,1,72456,60661,2,-1,2.68937,0.0410974,12283624,22791057,2708972,12421,1.36847,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.61036,0,72486,1,72456,60661,2,-1,2.57021,0.0401464,11871033,24275883,1807823,13531,1.38186,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.23974,0,72486,1,72456,60661,2,-1,2.20089,0.0388463,12589427,22445150,3120442,12111,1.34795,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.32609,0,72486,1,72456,60661,2,-1,2.28678,0.0393112,12147090,21216719,3398831,11980,1.37503,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.94591,0,72486,1,72456,60661,2,-1,2.90596,0.0399482,12735550,23121188,2996383,12674,1.3673,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.59211,0,72486,1,72456,60661,2,-1,2.55323,0.0388784,10996080,22655298,1652932,12570,1.3626,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.59933,0,72486,1,72456,60661,2,-1,2.5582,0.0411277,13683998,23288710,3907011,12929,1.34222,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.69563,0,72486,1,72456,60661,2,-1,2.65387,0.0417602,14604098,21936369,5390867,12066,1.34685,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.58191,0,72486,1,72456,60661,2,-1,2.54074,0.0411673,12596124,21997895,3450498,12161,1.33386,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.56355,0,72486,1,72456,60661,2,-1,2.52439,0.0391586,11919112,21835682,2881021,12727,1.3561,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.53531,0,72486,1,72456,60661,2,-1,2.49482,0.0404844,11741069,22297971,2541719,12960,1.33522,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.65014,0,72486,1,72456,60661,2,-1,2.60993,0.0402012,10925406,22624305,1663934,12851,1.31895,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.52362,0,72486,1,72456,60661,2,-1,2.48398,0.0396471,12672589,23358054,2887431,12834,1.33019,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.4029,0,72486,1,72456,60661,2,-1,2.36463,0.0382736,12432605,21179515,3506720,11305,1.34818,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.49459,0,72486,1,72456,60661,2,-1,2.4551,0.0394907,12408044,22888800,2947395,13029,1.38508,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.73667,0,72486,1,72456,60661,2,-1,2.69616,0.0405126,13132697,21862222,3805523,11221,1.3672,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.5236,0,72486,1,72456,60661,2,-1,2.48325,0.0403426,13193501,22349247,3790209,11915,1.31955,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.7267,0,72486,1,72456,60661,2,-1,2.68654,0.0401645,11948612,22514979,2534103,12700,1.32879,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.64338,0,72486,1,72456,60661,2,-1,2.60499,0.038388,12780292,22348797,3465791,12275,1.28464,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.62946,0,72486,1,72456,60661,2,-1,2.59028,0.0391726,11135131,22703918,1798137,12532,1.30501,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.86148,0,72486,1,72456,60661,2,-1,2.82035,0.0411286,14013273,21928845,4720900,11600,1.27554,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.55602,0,72486,1,72456,60661,2,-1,2.51639,0.0396287,13272102,23315340,3457400,12842,1.37745,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.44846,0,72486,1,72456,60661,2,-1,2.40791,0.040545,12481129,23536896,2685821,12890,1.38992,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.50204,0,72486,1,72456,60661,2,-1,2.46262,0.0394201,12595213,22637777,3150126,12468,1.3554,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.48611,0,72486,1,72456,60661,2,-1,2.44646,0.0396514,13696946,22923307,4067250,12323,1.33444,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.48029,0,72486,1,72456,60661,2,-1,2.44,0.040288,13376855,24168946,3192456,13170,1.36855,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.45049,0,72486,1,72456,60661,2,-1,2.41039,0.0401039,11647621,23756809,1710866,12811,1.32513,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.32406,0,72486,1,72456,60661,2,-1,2.28287,0.0411932,11981218,22632427,2735218,13444,1.41646,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.47275,0,72486,1,72456,60661,2,-1,2.43323,0.0395215,14400298,23699023,4576341,13342,1.37172,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.85623,0,72486,1,72456,60661,2,-1,2.81679,0.0394373,13411439,21296364,4399195,11375,1.35314,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.69729,0,72486,1,72456,60661,2,-1,2.65692,0.0403695,13556012,23275828,3647765,12198,1.33488,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.28787,0,72486,1,72456,60661,2,-1,2.24806,0.039808,12028664,23330843,2375066,13305,1.33123,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.66134,0,72486,1,72456,60661,2,-1,2.62157,0.0397708,12680572,23634947,2679098,12631,1.3197,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.2393,0,72486,1,72456,60661,2,-1,2.20164,0.0376594,12532722,24127461,2418968,13324,1.36267,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.66272,0,72486,1,72456,60661,2,-1,2.62035,0.0423701,11104575,21701938,2053767,11816,1.38927,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.76627,0,72486,1,72456,60661,2,-1,2.71801,0.0482612,11565828,21164168,2577799,11060,1.34175,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
2.56394,0,72486,1,72456,60661,2,-1,2.51928,0.0446608,14132751,21544065,5074064,12038,1.35751,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-22.scen
