runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
1.70194,0,74993,1,74710,60930,2,-1,1.68038,0.0215542,12774866,16935820,5906932,10846,1.35602,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.47282,0,74993,1,74710,60930,2,-1,1.45159,0.0212312,10309102,21899280,1700421,14416,1.22916,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.54226,0,74993,1,74710,60930,2,-1,1.52114,0.0211241,11027140,18964481,3512678,12530,1.3626,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.49571,0,74993,1,74710,60930,2,-1,1.47505,0.0206558,10614238,21844632,2061558,14647,1.38321,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.361,0,74993,1,74710,60930,2,-1,1.34114,0.0198654,10500590,23809055,1273402,16341,1.37213,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.55072,0,74993,1,74710,60930,2,-1,1.52956,0.0211682,9805364,18913691,2407267,12422,1.34678,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.5379,0,74993,1,74710,60930,2,-1,1.51675,0.0211492,10574153,20616846,2488193,13753,1.34478,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.57578,0,74993,1,74710,60930,2,-1,1.55437,0.0214072,11937770,19116307,4313145,13313,1.34816,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.50347,0,74993,1,74710,60930,2,-1,1.48265,0.0208179,11360147,19634671,3582813,13030,1.39971,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
1.53547,0,74993,1,74710,60930,2,-1,1.51437,0.0211022,10016627,21181653,1487737,13924,1.39515,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/ost003d-random-24.scen
