runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.00193422,0,258,3,224,152,5,-1,0.000695414,0.00261917,40920571,70433088,138126,3626697,0.000456149,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00196064,0,258,3,224,152,5,-1,0.000718297,0.00262651,39778525,68312216,171350,3580584,0.000459786,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00192184,0,258,3,224,152,5,-1,0.000683883,0.00261331,40048201,68658009,139294,3606990,0.000454627,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00203246,0,258,3,224,152,5,-1,0.000716554,0.00277616,39245146,68597715,173950,3588231,0.000442524,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00196624,0,258,3,224,152,5,-1,0.000708869,0.00267044,39507834,67695869,164947,3506609,0.000449857,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00193512,0,258,3,224,152,5,-1,0.000682651,0.00264267,39348298,67975498,150682,3551410,0.000455929,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00203189,0,258,3,224,152,5,-1,0.000715011,0.00277573,38932746,67285916,161099,3585946,0.000458824,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00189916,0,258,3,224,152,5,-1,0.000659358,0.00260686,39917498,68514682,140477,3550738,0.000460908,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00200326,0,258,3,224,152,5,-1,0.000696908,0.00277751,37779458,65188666,188708,3436904,0.000443937,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00205198,0,258,3,224,152,5,-1,0.000718858,0.0028114,39386977,68075268,192855,3679429,0.000466068,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00196822,0,258,3,224,152,5,-1,0.000685015,0.0027132,39330441,67741842,141291,3565057,0.000479783,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00194187,0,258,3,224,152,5,-1,0.00070919,0.00260662,39446913,68049292,156459,3553637,0.000448835,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00192224,0,258,3,224,152,5,-1,0.000680217,0.00262067,40029450,69219500,174938,3596313,0.000468292,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00200442,0,258,3,224,152,5,-1,0.00070362,0.00274392,40309743,69352642,157708,3718470,0.00055325,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00202997,0,258,3,224,152,5,-1,0.000724365,0.0027549,40240938,69602728,173293,3643588,0.00043608,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00202695,0,258,3,224,152,5,-1,0.000707404,0.00279519,40508030,69076898,141804,3628032,0.000438815,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00193524,0,258,3,224,152,5,-1,0.000678982,0.00264796,40285982,69521434,169079,3711797,0.000444035,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00201903,0,258,3,224,152,5,-1,0.000707334,0.00276558,39860464,69481348,166224,3635335,0.000440809,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00204948,0,258,3,224,152,5,-1,0.000715379,0.00282817,40288685,69866248,162224,3629888,0.000439256,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00209912,0,258,3,224,152,5,-1,0.000716672,0.00291662,40145551,69476487,145206,3773856,0.000448603,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00192547,0,258,3,224,152,5,-1,0.000686005,0.00261539,40429862,69254088,199824,3668426,0.000448023,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00188938,0,258,3,224,152,5,-1,0.000663233,0.00258727,40115098,68508592,136972,3710779,0.000425231,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.0018868,0,258,3,224,152,5,-1,0.000667371,0.00257247,39941803,69114222,161642,3623612,0.000448924,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00201945,0,258,3,224,152,5,-1,0.000721872,0.00273772,39851477,69019728,170438,3614760,0.000438405,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00198801,0,258,3,224,152,5,-1,0.000717344,0.00267449,39726894,68985958,175676,3601120,0.000445859,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00200551,0,258,3,224,152,5,-1,0.000739415,0.00264567,39433956,67876597,142134,3536112,0.000464735,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.0019202,0,258,3,224,152,5,-1,0.000687058,0.00260413,39952980,68171654,127173,3554381,0.00045693,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00190138,0,258,3,224,152,5,-1,0.000678422,0.00258172,40003852,69057987,130288,3618361,0.000441621,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00194851,0,258,3,224,152,5,-1,0.000680576,0.00269436,39992365,68275799,160567,3620656,0.00044602,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.0019351,0,258,3,224,152,5,-1,0.000692819,0.00262112,40053531,67660217,144252,3564486,0.000450217,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00199164,0,258,3,224,152,5,-1,0.000686697,0.00274733,40238212,68700271,152017,3566009,0.000449757,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00193871,0,258,3,224,152,5,-1,0.000682029,0.0026643,39566146,68175461,138827,3552093,0.000454114,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00193664,0,258,3,224,152,5,-1,0.00070442,0.00259938,40280950,68428433,146811,3559811,0.000446421,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00190855,0,258,3,224,152,5,-1,0.000672672,0.00260691,39530400,67845593,151767,3602394,0.000450768,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00194869,0,258,3,224,152,5,-1,0.000683912,0.00266178,40115408,69327040,151158,3667334,0.000456529,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00196147,0,258,3,224,152,5,-1,0.000695984,0.00269434,39904020,68448191,154833,3665735,0.000444777,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00187151,0,258,3,224,152,5,-1,0.000671259,0.00253832,39907245,69018130,150789,3614213,0.00044603,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00190995,0,258,3,224,152,5,-1,0.000680867,0.00258302,39768077,68872130,149801,3585697,0.000448164,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.0019446,0,258,3,224,152,5,-1,0.000691367,0.00264791,37939889,65406947,123972,3469998,0.000454186,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
0.00199007,0,258,3,224,152,5,-1,0.000742762,0.00263128,39390815,67461345,143489,3473998,0.000443876,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/empty-8-8-random-16.scen
