runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,runtime of initial solutions generation,runtime of best initial solution prediction,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
60.0095,29745,38123,28550,28550,3939,12.2768,1.24666,24.9151,0.0461362,0,130151,23182464,26768738,6098120,48352,0.452456,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0118,29842,38123,28550,28550,3189,14.8206,1.22107,25.0892,0.0467438,0,141825,23382900,26487299,6367597,47254,0.456228,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0098,29770,37848,28550,28550,3417,12.774,0.664545,24.542,0.0468136,0,123742,23870631,26349708,7037983,43692,0.470947,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0132,29913,37848,28550,28550,3311,14.1776,0.665332,24.4399,0.0458578,0,122317,23349066,26882373,6252579,46947,0.459692,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0033,29781,38123,28550,28550,3770,13.0348,1.1796,24.4741,0.0460708,0,118523,23615645,27447333,6094904,49102,0.47984,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0074,29752,38123,28550,28550,3026,13.5646,1.22085,24.8606,0.0482474,0,151428,24023230,25492030,7658812,41110,0.462944,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0172,29716,38123,28550,28550,4053,12.3946,1.23289,24.8534,0.0467499,0,127347,23086268,26952030,5883321,50201,0.467359,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0118,29889,38123,28550,28550,3641,12.669,1.16856,24.8487,0.0480242,0,136752,24135882,26479213,7170529,46095,0.459193,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0099,29868,37848,28550,28550,3658,12.7049,0.669769,24.9419,0.0461122,0,126200,23737607,26106683,7190037,46525,0.466985,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
60.0194,29866,37848,28550,28550,3001,14.7573,0.680005,24.6045,0.0472806,0,132944,23431141,26640886,6264659,44293,0.448228,LNS(PP;PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-3.scen
