runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.46588,0,35581,1,35532,28329,4,-1,0.216336,0.249543,28253708,23763174,12346049,37832,0.459811,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.524629,0,35581,1,35532,28329,4,-1,0.23355,0.291079,24708010,22826584,9757746,37081,0.468064,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.516886,0,35581,1,35532,28329,4,-1,0.230503,0.286382,24518097,25493352,7757704,41670,0.459339,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.498356,0,35581,1,35532,28329,4,-1,0.204708,0.293649,26615193,24267230,10624810,42417,0.46326,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.500292,0,35581,1,35532,28329,4,-1,0.222996,0.277296,27401402,21991276,12790670,38779,0.465842,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.649554,0,35581,1,35532,28329,4,-1,0.260166,0.389388,22836229,23946867,6931562,39659,0.462349,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.685346,0,35581,1,35532,28329,4,-1,0.342132,0.343213,25092023,24662538,8825722,39792,0.467325,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.528586,0,35581,1,35532,28329,4,-1,0.244218,0.284368,23657291,25416771,6860641,44242,0.446344,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.437522,0,35581,1,35532,28329,4,-1,0.199904,0.237618,23229538,26160186,6153350,43335,0.473742,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.500602,0,35581,1,35532,28329,4,-1,0.218386,0.282217,25022811,27596311,6872834,49314,0.479022,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.531505,0,35581,1,35532,28329,4,-1,0.23097,0.300535,24507170,27516102,6283023,43691,0.461977,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.721893,0,35581,1,35532,28329,4,-1,0.330416,0.391477,23868419,24073399,7842144,40778,0.460563,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.498605,0,35581,1,35532,28329,4,-1,0.21931,0.279295,25620611,24803147,9287246,45016,0.463767,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.519817,0,35581,1,35532,28329,4,-1,0.231,0.288817,25309111,26515056,7798647,45041,0.465788,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.542072,0,35581,1,35532,28329,4,-1,0.252824,0.289248,24937337,27019133,7111693,46861,0.473308,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.574015,0,35581,1,35532,28329,4,-1,0.267418,0.306597,25207112,28736261,6356790,50036,0.462146,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.483542,0,35581,1,35532,28329,4,-1,0.216258,0.267284,24941103,26753049,7372239,44109,0.451648,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
0.47904,0,35581,1,35532,28329,4,-1,0.214364,0.264676,28571450,24128524,12676521,44961,0.472128,InitLNS(PP),/home1/mhuber/MAPF/MAPF-ML-LNS2/mapf_instances/mapf-scen-random/scen-random/warehouse-10-20-10-2-1-random-25.scen
